Area,Avg Temp,Avg Humidity,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,EVI,LAI,FPAR,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,CN_Ratio,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Rain_Temp_Ratio,LST_C,District,Crop Name,pH_Suitability,Dominant_Soil_Texture,Water_Availability_Cat,Extreme_Heat_Risk,Is_Extreme_Heat,is_extreme_Heat_Stress_Days,is_extreme_Wind_Max,Season,Transplant,Growth,Harvest,Yield
5887,20.5,76.77655218430561,15314,25.5,15.3,80.27429815524584,70.04437751335517,0.3209509967836934,1.4949966927539595,0.5391430168641796,11.891867602716014,0.49418064020077457,0.5638602946571554,0.48072292922692156,0.02534244479751595,0.07519321183836822,0.04141182483647495,618.7735265639839,6.327383078715851,14.6682305623076,1.3559087180267644,37.81,22.78,39.41,1.3028908970423523,10.81800741251526,0.23389668982327785,0.2693795447426846,0.04456933903085253,1.1992494382279324,98.78,0.0,1.7997151077652584,4.426835684076396,2.2507141177394785,26.413459615144305,Chattogram,Laushak,Optimal,Loamy,Optimal,Low Risk,0,0,0,Rabi,September,Oct To Nov,Nov To Feb,2.6013
1,23.3,79.99460883405214,19360,31.5,15.5,86.64487558808486,73.51554292621383,0.3945620416921139,2.4777606748173318,0.7159611688726006,10.208942028219088,0.6865755222980076,0.732912442759383,0.5753013396758501,0.0696814102566883,0.14791797202064103,0.07533483301025028,469.2171247877357,5.55432880712535,14.024283130687367,1.2472993578394014,32.38,29.74,37.88,1.2714539090302328,11.243718713188894,0.25374592921154165,0.3137168425165585,0.015104201541047923,1.1339670264177337,86.44,0.0,0.3464419083206521,1.1466908969957277,7.11433078243033,25.323322065546794,Khagrachari,Banana,Optimal,Loamy,Optimal,Low Risk,0,0,0,Rabi,January,Jan To Jan,Jan,19360.0
5755,27.3,79.35649143046194,4625,30.4,24.3,91.07964098481641,70.47122854306956,0.33127634599826694,1.011221461857557,0.3869546006130102,14.923282545096532,0.29415469711905096,0.39998875694070285,0.224661034933932,0.0705671090771935,0.16950889759227142,0.22333244185884804,1008.1656348378391,6.161042172620495,19.08324783486901,1.5891278946596124,35.64,18.02,46.34,1.287918155032398,12.0086293236685,0.20003889867892205,0.24105776166549614,0.029680958685297933,1.3049748991656227,471.39,48.748871352081075,2.4546341296012173,6.99914331802846,16.481820346301177,30.466075989665338,Rajshahi,Ripe Papaya,Optimal,Loamy,Moderate,High Risk,1,1,0,Kharif 1,April,April To May,April To May,0.8036
3003,23.9,77.24717040300995,20885,28.5,16.5,82.60709473277241,73.7428557964516,0.3351352809249599,1.342527390649906,0.5247217652485605,10.16156119582328,0.4851880083623321,0.5604641528394674,0.3974838959940547,0.0804609911964763,0.16943773086132252,0.1705132700842204,639.2336852763688,5.955228756826046,20.72621596528451,1.9261202821265242,32.11,16.25,51.64,1.2910156923741707,10.76060314488866,0.24847225997838193,0.26386234779759216,0.03417017467774476,1.2643229147773312,220.43,1.2510099797123202,1.5765924840764582,4.353084756567862,9.691099981775436,25.260698191594983,Jhallokati,Lal Shak,Optimal,Silty,Optimal,Low Risk,0,0,0,Rabi,September,Oct To Nov,Nov To Feb,6.9547
12374,24.6,71.15697854090679,0,30.2,19.9,78.60065220811671,60.66808011611549,0.315901468831425,1.6259269023148284,0.4077653950432582,19.80523618159062,0.2460601186836511,0.34224876407106947,0.10950858139459675,0.10661958339993174,0.22382748023429497,0.4925052649087748,877.3764972489168,5.7628173558832705,23.819775544128493,1.696080925325596,34.04,28.85,37.11,1.3085497629658494,14.044008860930866,0.3308698682602166,0.3173825060958151,-0.003683670128286389,0.9885218662210127,1243.4,0.23215367381622837,4.22155793364861,8.325327211281603,45.40496328560991,29.120763675366124,Noakhali,Amra,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 1,June,June To August,August To September,0.0
25364,23.7,74.59083036587025,43604,32.1,13.8,85.15639128923264,64.28958635149453,0.4113215685345781,1.342681445361788,0.5090899688837467,24.124783183237614,0.4149416281958566,0.6070767709101285,0.13339686261161415,0.21698177413004763,0.4791677131341919,0.5130624542884222,717.7460444945751,6.0670604525664515,20.828562924028073,1.4834827803280615,39.59,17.89,42.52,1.2967851466225082,14.040313241399396,0.20785784267274873,0.24491525702048464,0.046516975252418845,1.2204763937517487,774.47,2.9076305710680117,2.1977003203895897,8.283505822570657,28.83748988928365,29.593218861267655,Chuadanga,Aman,Optimal,Loamy,Optimal,Moderate Risk,0,0,0,Kharif 2,June,July To Oct,Nov To Dec,1.7191
1,34.4,82.05986663768363,11882,45.9,21.7,94.85989237910397,69.45134030113125,0.38750666521251176,1.1490171032778809,0.4087474225022355,12.29613129212613,0.37648105945387655,0.4870990640551708,0.3097154154509422,0.06412519297165578,0.14941373389416993,0.1779362829170717,776.0059092639433,6.058203506754243,20.602878919197483,1.490926109923678,38.92,18.3,42.78,1.3005956360656705,13.818846408325472,0.18748914635739913,0.2206290325640598,0.05139147861192671,1.3234407422645889,392.57,43.86320178524385,2.6531609145590553,7.124812904492838,13.527651372469649,31.044563840785916,Chuadanga,Jack Fruit,Optimal,Loamy,Moderate,High Risk,1,1,0,Kharif 1,April,April To May,April To June,11882.0
1,28.2,70.5701635122929,0,34.4,21.2,83.25798264982144,58.02691199401577,0.34579052473377203,0.9789881426723508,0.36751998099184835,18.728961177468555,0.2476229961610699,0.34440929423898264,0.09891367494818643,0.09874753578456835,0.2518407189354893,0.43513400303881544,946.3663085095895,5.755296365800482,18.058669046816927,1.4305837117207467,32.57,28.54,38.89,1.2985114852377113,12.623287193096479,0.2860695551508443,0.301854810310902,0.03728724969514574,1.2044205819031004,1043.06,57.394078123260165,2.4569132983397544,6.405507819064363,33.068864028181345,29.966024270050966,Gazipur,Taramind,Optimal,Loamy,Optimal,High Risk,1,1,0,Kharif 1,February,March To April,February To May,0.0
1,27.6,77.08748772204414,0,34.6,19.4,90.08408182562512,62.6591065653386,0.5053651894028817,2.5058101657145198,0.6993970131404625,25.425717516755657,0.595355114430979,0.7909150253949229,0.3392659519784953,0.21646067969319557,0.45817007936808535,0.34241947257602673,509.0253118582547,5.572097105014074,13.35204855484668,1.2624331148422159,32.31,29.16,38.53,1.2696996979343727,10.576440365726206,0.2752264869523678,0.33205859967949636,0.030576533993959917,1.175313423031596,1337.03,10.070209702063872,0.08188444263462222,0.9649643279721658,47.74035184036942,27.555451472952104,Khagrachari,Betelnut,Optimal,Loamy,Optimal,Moderate Risk,1,0,0,Kharif 2,July,Aug To Jan,Jan To March,0.0
1,28.8,72.7583046490072,21710,33.9,23.1,82.28209348568588,60.21390831562874,0.4346362463381658,2.0502529502365063,0.6097289150744787,25.257599039281864,0.46967297992661755,0.6934599764728485,0.174032556029124,0.24286953435740705,0.5036871468514215,0.5207217283750446,593.9073717268664,5.656073891270164,21.518136803885834,1.6466019416361781,35.12,25.86,39.02,1.2900716332085602,13.06820808343267,0.21788525545811063,0.21611575635897756,0.037988780052129516,1.2843490692207105,1338.61,0.0769252384298583,1.8899953883443956,7.528903031155422,46.24131293071324,28.932103743716304,Feni,Mug,Optimal,Loamy,Moderate,Low Risk,0,0,0,Kharif 2,February,March To May,May,21710.0
13515,25.3,57.520457965903326,0,32.9,16.4,68.4762601055103,48.92304190789696,0.3316494854911887,1.157243248151284,0.45107294007452176,25.166068886203078,0.3314927844301878,0.481440790616057,0.19459712055319403,0.12058248926696656,0.2819304620340051,0.28720267746836803,852.4395774633804,5.643043886820931,15.217927795790558,1.619119561498342,35.43,29.98,34.59,1.3006911233187635,9.398890704345394,0.317521202494323,0.35051987639000887,0.004850931779415872,1.0367163921357703,1147.69,0.7506501597096598,2.124149324510326,7.726547501358569,41.7318135068244,29.18942777947646,Narayanganj,Mashkalai,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 2,August,Sep To Oct,Nov,0.0
1,24.3,72.3825649619136,37399,31.3,20.2,86.20545587049641,59.209395605307904,0.3096124183096581,1.3307174347920199,0.4576621150171082,25.603182995357706,0.337510694819562,0.5069947099370242,0.20898186256258663,0.12891192046078773,0.25285694452061686,0.361434429838613,754.1556746746719,5.714508659989583,25.166762065969728,2.9898121769141057,34.35,26.13,39.52,1.2904737437450093,8.417506042786027,0.2531151179165923,0.27406351482009217,0.04092716438799121,1.1665541479065586,1124.16,1.5033846606224717,1.6512607721450574,5.513904006193914,42.31261539519605,28.53846652546215,Brahmanbaria,Barbati,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 2,September,Oct To Dec,December To April,37399.0
988,21.3,61.23981973304386,9889,24.8,17.2,84.3609407431319,45.13723562498388,0.24821464589643966,0.791088048282073,0.36788716353686934,10.933128716743932,0.357064695663467,0.504550365048252,0.24987646680033979,0.12039743189654423,0.2478267401200392,0.3432699353400566,1013.4249069045164,5.5792726621026265,16.926009463385924,1.4964524264404813,36.24,26.6,37.16,1.32183130308374,11.31075680343997,0.1915229586003058,0.21542905299010406,0.0474641284729714,1.3363415202925841,82.59,0.0,1.1022182017536304,4.1839800861986705,2.946517500652897,25.06759151651574,Gaibandha,Cheena,Optimal,Loamy,Moderate,Low Risk,0,0,0,Rabi,November,Dec To Feb,Feb To April,10.0091
1,34.0,81.40299820798732,0,46.0,21.7,94.13392076637929,70.88889464814595,0.35514190626537484,1.0636809729459573,0.3699328052294858,21.17427711009381,0.3381982952850659,0.556594852631801,0.1214752038319922,0.17564729019770808,0.4173936088370171,0.4839497632103631,983.9472981604926,6.45586603058761,12.878119275700332,1.2262739062997767,39.29,20.86,39.85,1.3089763578197782,10.501829329924703,0.19216118147842398,0.2468945468100981,0.014954112936330304,1.2077368775020276,596.69,43.971901807731015,2.0865446878999414,5.975802094714376,15.945392519679343,29.04200873046294,Joypurhat,Jack Fruit,Optimal,Loamy,Moderate,High Risk,1,1,0,Kharif 1,April,April To May,April To June,0.0
26599,24.6,71.15633838147238,6927,29.5,20.4,79.80724705127744,59.71371223785735,0.31958103105079655,1.681876834534258,0.4137745813527732,19.6157957385137,0.23708004651388864,0.34745377130962773,0.11722298805975971,0.10372758771423234,0.23476500399408987,0.45143814661414866,892.6240804242549,5.798952311407258,23.573000019577236,1.7406926496425683,33.45,29.05,37.5,1.3100100395841263,13.542310312172392,0.315023239517189,0.3362097684513913,-0.006759996975732126,0.9947902108104848,1243.4,1.457051197274383,4.243277298394252,8.367054809222067,46.416552295801004,29.117649718966767,Noakhali,Green Papaya,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 1,June,June To August,August To September,0.2604
1,29.7,71.00537559328292,16510,34.3,24.0,81.0626393934094,59.43110817425543,0.37666503769973697,1.4972095351376555,0.5345232687492555,25.32527357571382,0.43399632264411503,0.5785567605376442,0.21221256102400354,0.1419775268417458,0.3281624560355465,0.3515517900731321,727.3823090696844,5.605912115979445,24.160219019623344,2.8078913762335502,31.64,30.27,38.09,1.287706015885836,8.604399452243548,0.23067623740139764,0.31345118894473434,0.07394348275949504,1.436726871293547,1238.15,0.44553651142596856,2.194690603930271,7.545657592056788,39.407746165214085,28.019636896197465,Madaripur,Mug,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 2,February,March To May,May,16510.0
1,32.1,65.73395859810604,0,40.1,26.0,83.71746530443762,50.45899077181983,0.3684649323540785,1.1384717595904212,0.39759109465567843,17.028462087077735,0.31204444273455884,0.3269020889994665,0.29176088665777233,0.019191125579936272,0.05110178036462912,0.016484068852380917,929.2613622520308,5.996477606342412,19.416001652262295,1.4540349281649698,39.11,20.09,40.8,1.275711923239062,13.353187929787765,0.21007852128887222,0.22833054188496302,0.03973510960892977,1.3549202029528349,638.57,43.667692546362076,2.4457216068332084,6.805985762001269,22.918970539528832,29.438534530782746,Pabna,Mango,Optimal,Loamy,Optimal,High Risk,1,1,0,Kharif 1,April,April To May,April To June,0.0
1,29.8,82.2489260411816,2290,36.0,24.4,92.55938624339956,70.53343902304445,0.38744202277692164,1.3064979194833435,0.4300410667027656,13.565902682873096,0.31449983569054163,0.39972688001152,0.117100674738827,0.10824355235241027,0.2637612346541133,0.32895962318660454,1082.487091924996,5.606731259333929,23.130731279200987,2.81660004052996,31.66,29.98,38.36,1.2872478029044851,8.212288200794317,0.23891138524215685,0.27145389911735995,0.07113196836452752,1.3937580179571727,668.31,50.57607412377362,2.594756183780351,6.1041363511383,24.111297066657603,28.36203134344033,Madaripur,Kolmi Shak,Optimal,Loamy,Optimal,High Risk,1,1,0,Kharif 1,March,April To Aug,Sep To Oct,2290.0
1,24.8,80.8097667303017,0,31.4,18.1,85.5317438828195,74.04445840508116,0.32212139645209786,1.28734009738731,0.47031559725814426,11.433973881147868,0.4295586948498416,0.5929928899787879,0.2637697706644982,0.15913161396422024,0.3252774697263147,0.32823140454907446,907.3454281323769,5.5677696267887935,32.87865673854414,2.1693151390551706,28.57,25.98,45.45,1.234681565733087,15.15623808943877,0.2874068387034779,0.28275705993645794,0.013758246704977902,1.1308306451643482,82.88,0.3437686026369481,1.0586746211558986,4.254968544538785,3.1510260604946594,25.543277469511604,Habiganj,Danta,Optimal,Loamy,Optimal,Low Risk,0,0,0,Rabi,March,April To Aug,Sep,0.0
14885,21.5,80.30174128238012,39166,24.8,18.1,89.79513458777481,71.95079199194355,0.3118235560749784,1.1271203651395514,0.4843150222143341,11.930074380863479,0.3962562504806287,0.4900421048134678,0.23710553050490082,0.10845302698310465,0.29106777550304963,0.3114180605079485,751.0314941943806,5.70019636928873,26.548692910912003,1.5881900022167634,28.22,38.61,33.17,1.2916023101620722,16.71632038600915,0.19656230363190108,0.23554434947553246,0.03683183514037195,1.2367205062390128,85.72,0.0,1.5080889552117542,4.503567276921739,6.649773199722309,25.17425157973974,Tangail,Karala,Optimal,Loamy,Optimal,Low Risk,0,0,0,Rabi,February,March To July,Aug To Sep,2.6312
1,19.3,68.9698243106211,0,20.0,14.6,86.05974381768957,51.386613377217216,0.355904321643973,1.3584328947618984,0.49271014678757424,25.421982236047544,0.4133927021052516,0.5926571559512817,0.2016774240911988,0.16652815439840407,0.39326165032074994,0.3906251624637215,777.4802424162649,5.816968810012034,27.62194958913284,3.2247888192872467,30.68,22.91,46.41,1.2532551689053228,8.565506498883835,0.19986477207929204,0.2136667172717029,0.04031421665570723,1.376401807016596,996.2,0.2680507868471886,2.2409653805356844,7.53744119363451,34.02288006026697,28.26638702767858,Rajbari,Tobacco,Optimal,Loamy,Moderate,Low Risk,0,0,0,Kharif 2,October,Nov To Feb,Feb To April,0.0
8361,26.5,73.69246981167734,0,34.2,17.7,89.45592058915062,59.54250108640335,0.425714133731951,1.3409844532234356,0.5144173200712423,25.126826410009425,0.4484494194430434,0.6452756880555259,0.12276756566882885,0.23129385301532351,0.5368195830059137,0.4988433421944485,729.2355308716914,6.2210219609115835,19.86608102091419,1.4388848673217285,38.1,18.52,43.38,1.2771675902183097,13.806581382631373,0.19090540709455517,0.2547914702287277,0.043499787235834295,1.3485027897281456,774.47,8.225740558398254,2.3573961161976325,8.725966620294562,25.11910240843571,29.180138648747974,Chuadanga,Cucumber,Optimal,Loamy,Optimal,Moderate Risk,0,0,0,Kharif 2,September,Nov To March,March To Jun,0.0
1,25.7,71.42827784779337,5561,30.6,20.2,79.41046401886715,59.36463009725839,0.35420918981287275,1.0429307267017833,0.3714371893191832,20.420577032863005,0.30416757168612585,0.4905241020497442,0.15131641569096907,0.14501336280349783,0.31367326466991047,0.4856112873865026,886.1081314016026,5.873154770130676,20.432432736047843,1.7840203100554952,30.6,33.03,36.37,1.3007621489929126,11.45302697557981,0.3434091968328804,0.3561893488670988,-0.007463585971129373,0.9101370041875052,1043.06,53.95844947355626,2.5322468617850435,6.355194178993649,34.59497548977025,30.46973000603558,Thakurgaon,Amra,Optimal,Loamy,Optimal,High Risk,1,1,0,Kharif 1,June,June To August,August To September,5561.0
1,27.8,73.47895306554204,65401,37.0,19.6,79.51270179551649,64.65178282442977,0.34600211447623014,1.1822033998278272,0.3796569653811517,20.01818919851616,0.27217903351713196,0.5390252068668083,0.18627121225880847,0.16221617167855026,0.36790101870689945,0.544483451121446,853.0615422383519,5.864673270744422,17.905066469730755,1.7620319975030097,31.35,26.8,41.85,1.29063004911717,10.16160120537208,0.3323280313011374,0.3328222478407894,-0.0038809888545564084,1.0067879265528576,1568.31,18.260594458416037,1.495061148545778,6.45360476559414,56.463390512005816,30.202197708757875,Panchagar,Jute,Optimal,Loamy,Optimal,High Risk,0,0,0,Kharif 1,March,April To Aug,Sep,65401.0
5628,22.4,80.27131468603163,0,35.1,6.2,90.67068412211955,71.46272159890248,0.3080166257895051,1.030402648389295,0.3567541188696185,22.16672203481596,0.23576199842394294,0.39113578405263405,0.08588908268150529,0.15179261399205374,0.2888098769588593,0.5828274585819705,850.1186245590366,6.014964839955284,14.856074792203996,1.7003671883919316,28.6,32.39,39.01,1.3120634511462927,8.736980396718698,0.23271431967329026,0.2525944229337691,-0.010318893791161764,0.972259956184454,1334.64,26.818023237787973,1.8723035919777629,6.892444782613075,45.84229936326994,28.717405702435173,Nilphamari,Lady’S Finger,Optimal,Loamy,Moderate,High Risk,1,0,0,Kharif 1,April,May To June,June To Sep,0.0
15001,24.7,70.85472013852305,0,37.9,11.7,79.48058183098966,60.998082860929344,0.39322464831255133,1.566133837335611,0.45794453938616825,12.026231733018932,0.36748174553566304,0.41275090098072925,0.3690450718646296,0.017057283228826776,0.049304442543556794,0.06911335647480256,870.2230044320921,5.563813640265845,29.990920994798373,2.367488124672613,32.8,25.64,41.56,1.2525831086855674,12.667823201413377,0.30462302121855844,0.6572476700850459,0.3404426362449324,2.2155811251928914,668.31,53.79936485616818,2.430315687583578,6.674790601107975,25.20060494525748,29.12288679226072,Gopalganj,Safeda,Optimal,Loamy,Optimal,High Risk,1,1,0,Kharif 1,April,April To May,Jan To March,0.0
8108,31.4,48.8946560119396,20299,35.7,27.1,64.63717482111112,45.74805172610869,0.3051009050841502,1.0575868290958774,0.4591527222067256,12.10293754190383,0.3891445649272613,0.49314970490062104,0.3171978641769022,0.08810917554174663,0.18857612902443185,0.2311468927454174,897.1585153432326,6.329220598567077,16.19137580991704,1.524348735652787,36.54,22.09,41.37,1.3072988412949595,10.621831757536276,0.16253958524007261,0.2104166979719243,0.048467859648601376,1.30026111923966,73.46,0.0,1.2995837351560786,6.2293625124038075,3.164166731705975,24.866639945951924,Joypurhat,Sesame,Optimal,Loamy,Moderate,Low Risk,0,0,0,Rabi,November,Dec To Jan,Feb,2.5036
1,25.1,69.8475235558879,0,30.2,19.8,74.45000999435442,65.58527529028362,0.3253646758092046,2.2706818912423916,0.5480511515842504,25.037587444071036,0.4338443606031395,0.5808746475466009,0.26485734893207585,0.1392822242077391,0.30425087635529463,0.34434316470825316,678.4054673523942,5.807116071173074,19.029222623508915,1.8216312116712423,33.41,23.53,43.06,1.283493758863478,10.44625416033067,0.43162977424988846,0.5169281346131241,0.062358170348894744,1.185708182275603,1080.92,0.0,2.05640072715195,7.683094785234115,36.93675477908568,27.253984134554436,Khulna,Black Berry,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 2,June,July To August,June To September,0.0
1,19.7,60.805935157347555,0,24.4,15.4,69.85660186403865,50.10273845672243,0.31927676287168666,2.406382024023226,0.6411030512051249,11.967083086822266,0.49955407460909956,0.5595612911329708,0.46139760483606507,0.053310432203980296,0.10304047584173599,0.14417420169880296,569.6577043018754,5.689006754351307,33.0416700893888,3.2463304670769486,27.97,22.68,49.35,1.230971792105653,10.178159748209518,0.30193223158204224,0.4114851919278548,0.08011417694502318,1.3334609127406218,220.43,0.8586108672393857,1.5300087984766115,4.220144072728315,12.60004871163903,24.22662798356148,Bagerhat,Boroi,Optimal,Loamy,Optimal,Low Risk,0,0,0,Rabi,April,December To February,February To March,0.0
14310,27.3,50.13739729183765,0,34.4,19.9,64.94569906388331,44.66836179439429,0.3979570827566291,1.483123408405021,0.5159872286754783,25.317134562893305,0.42650043145667305,0.618510107305085,0.2905195009253451,0.17296381577803552,0.35712484519999804,0.39558774301734145,806.5563609115138,5.95480293533448,19.73635132792721,2.0308833549866274,36.31,24.89,38.8,1.2832180364481847,9.718111716985915,0.25240050053821267,0.26568791433637173,0.035906573513479305,1.0608351705934698,984.86,0.0,2.3480376422893996,8.432110599672594,31.82873966112901,28.257279991174077,Kushtia,Mashkalai,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 2,August,Sep To Oct,Nov,0.0
7398,18.2,56.74723853926171,50638,21.3,15.3,66.3205757112999,50.27450570270524,0.29652360316576554,0.9763310927185043,0.45191054573282025,10.912444295185963,0.41502995373659524,0.5076468584949223,0.3190954612538642,0.0770648874205059,0.21637943973801707,0.25467372618840073,862.7955484987382,5.759691228331025,22.928700939648355,1.8005789608999097,29.93,31.37,38.7,1.2839802021017686,12.734071339025776,0.1659457568984812,0.19831934252542985,0.038572687493306106,1.3332278061111003,82.59,1.0077364419981822,1.281085994625227,4.702565653641901,2.7510668356319012,24.584980753504162,Jamalpur,Wheat,Optimal,Loamy,Moderate,Low Risk,0,0,0,Rabi,December,Jan To March,April,6.8448
1,20.0,59.71202658550597,0,24.1,14.7,69.41350162079875,48.4025330561634,0.2917535270622604,1.0444574272689497,0.4286446544275592,11.774125277606965,0.4365531512020273,0.6341076887572998,0.2846075694191407,0.1419345284518553,0.3478932089413035,0.3337869000505436,734.959863519636,5.736170149020033,23.10208791308564,2.166838994811159,31.46,27.16,41.38,1.2924567381227092,10.661654127698121,0.2183900269344736,0.2423578292658345,0.026637338389880232,1.224565532370565,82.59,0.3888474779866736,1.1284974622613715,4.398434281483004,2.3321492143391063,24.59058107187836,Sherpur,Boroi,Optimal,Loamy,Moderate,Low Risk,0,0,0,Rabi,December,December To February,February To March,0.0
1,19.7,62.769282940837726,0,24.6,15.5,72.46853119783893,55.750283029204176,0.33070151712947865,0.9978666651674295,0.44144101734084695,9.516977876918922,0.4127995051741333,0.6473794295314483,0.2749790132671966,0.1645147769653807,0.34772553282392266,0.3637361357901744,919.6285302017097,5.686523870562683,20.804596620619808,1.9232865623647688,31.8,25.55,42.65,1.2880081840443427,10.817211032265314,0.2026852546450041,0.27363648363850335,0.047625590616808815,1.3635454118225991,79.21,0.0,1.091782668254962,4.009611754974564,4.099077098325626,24.71688488192294,Kishoreganj,Ginger,Optimal,Loamy,Optimal,Low Risk,0,0,0,Rabi,October,Nov To March,March To April,0.0
13173,24.4,64.99049210287116,0,32.2,16.5,70.53768792043044,57.67991975861676,0.41534312838964793,1.6612236396265856,0.5375332748433176,25.56536938586889,0.48885276833611724,0.7123265469388036,0.23258682939747624,0.22227183099162293,0.5096220089851565,0.45222606927125286,713.8812751468055,5.926629872544069,23.071699641730063,1.9731919501307584,29.63,20.24,50.13,1.2796193811353187,11.69257742015477,0.25143965107389366,0.303564213366496,0.023083986200447985,1.1683892522509514,996.2,1.5766506172593,2.1513561205333147,7.897559960566031,36.305948555715986,28.967496856531618,Magura,Garlic,Optimal,Silty,Optimal,Low Risk,0,0,0,Kharif 2,October,Nov To Jan,Feb,0.0
38172,22.3,75.04018333701497,0,30.2,15.2,84.04203684543054,64.51056620403271,0.4252939897088994,1.351455302102333,0.5364087114318764,25.1965245105952,0.43505006145863173,0.6242267058787102,0.13961674103628763,0.2373479991332693,0.5009894546101618,0.501562848792207,722.1295293810877,6.223104963106403,19.084786493106883,1.4078542300067463,38.11,18.93,42.96,1.2799411826838805,13.555939305602278,0.17264522158064202,0.24053097139360666,0.06688984202345544,1.350947047491107,774.47,8.730777825157608,2.186360677380321,8.716500713432431,27.43865283399273,29.20000766811155,Chuadanga,Rape & Mustard,Optimal,Loamy,Moderate,Moderate Risk,0,0,0,Kharif 2,October,Nov To Feb,Feb To April,0.0
1,21.1,80.09804350772777,0,29.2,14.3,86.4352387731557,71.83205642907237,0.2556054895841991,1.204568225428668,0.38249128782753394,18.01583021277399,0.20551488218678424,0.22462848726263146,0.1673487339842051,0.02314095555200268,0.04197756121411748,0.15788740453949182,929.8238229565867,5.566435100212425,30.60608563107741,2.5112169441952434,30.72,27.16,42.12,1.2708949421238784,12.187750525427257,0.30297804125989486,0.2846857098894899,0.022771151667571862,1.200719819876589,1663.21,0.0,3.6375131040774877,7.114897588007043,59.981620542321345,27.849349164544638,Bhola,Lady’S Finger,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 1,April,May To June,June To Sep,0.0
746,19.1,70.27474670435437,0,21.5,15.3,86.46733901348338,55.083146215840095,0.44969096101043327,1.6764803077686725,0.5180966210211158,24.953012215259115,0.47067112420397605,0.6966152838318609,0.2280151399782068,0.21088377647874684,0.46571216915408453,0.520970588983135,725.5846281714712,6.034136016383619,16.186464403752275,1.3453796990608144,37.21,25.42,37.37,1.2830282190147517,12.031149581825678,0.17571030570361165,0.22960905372453955,0.030195615977639825,1.2144752449263394,881.89,0.0,1.8711264181115437,7.390171457119015,30.731232090751416,28.26950765122588,Dinajpur,Tobacco,Optimal,Loamy,Moderate,Low Risk,0,0,0,Kharif 2,October,Nov To Feb,Feb To April,0.0
9932,25.7,72.84617864221457,22619,39.0,13.6,84.92131647723124,60.28619621719543,0.3879605654967152,1.5472737772851413,0.48190775377179,12.585399387787772,0.3591529489946719,0.40077201679822855,0.34487835115287024,0.028545920229561365,0.042885395955920946,0.1050574902852429,875.375339601003,5.612778760512339,30.457900291210265,2.2953701877286523,32.83,24.98,42.19,1.2508409303767027,13.26927589024296,0.36891719387273747,0.6201891803010545,0.27985659457521056,1.9147703154123057,668.31,58.712803544911175,2.4373502695480465,6.598332885954719,26.38876109162764,28.92710226664638,Gopalganj,Aus,Optimal,Loamy,Optimal,High Risk,1,1,0,Kharif 1,March,April To July,Aug,2.2774
1,20.1,59.27943793704424,17584,25.5,15.4,69.06275868840955,49.67881522286296,0.30831900016553726,1.1194300846677552,0.4859158951344448,9.228410418395839,0.4570296208760342,0.5888815956779939,0.43479376629051203,0.07366460061310086,0.1919490821082852,0.16127470903288105,646.8313782481033,6.125093998278868,19.334936743354852,1.845595294497478,29.13,20.1,50.77,1.328627767672846,10.47626031611627,0.28083201452320483,0.33896359680904825,0.0688170576276807,1.3225055079693036,127.01,0.0,1.4040111848841625,4.471585088978724,9.467030641625238,25.310560334211967,Jashore,Chili,Optimal,Silty,Optimal,Low Risk,0,0,0,Rabi,October,Nov To March,March To April,17584.0
19563,30.1,81.2795541588809,13057,36.6,25.0,92.72469094808558,71.40933256666564,0.18176720182468217,0.7956937346878655,0.22494795481407742,24.488715696157215,0.008743899069690222,0.2476518677607062,0.01627553423330857,0.17708335180096352,0.4506374091632237,-0.06128351403520301,1039.323981542613,5.878900609436041,15.46419113702394,1.5781832856621667,33.87,29.32,36.81,1.328069673520624,9.79872951229207,0.3178190729799241,0.2794263260914225,-0.021710362570760533,0.9057491990063042,3216.48,5.192515452739549,1.6287327877143418,6.312382697427216,120.08686054687452,27.084088609237398,Sunamganj,Kolmi Shak,Optimal,Loamy,Optimal,Moderate Risk,0,0,0,Kharif 1,March,April To Aug,Sep To Oct,0.6674
