year,load_time,state_alpha,county_ansi,util_practice_desc,state_ansi,reference_period_desc,asd_desc,state_name,domain_desc,sector_desc,end_code,county_name,region_desc,prodn_practice_desc,domaincat_desc,class_desc,location_desc,agg_level_desc,asd_code,freq_desc,group_desc,Value,unit_desc,zip_5,statisticcat_desc,county_code,begin_code,week_ending,watershed_desc,country_name,short_desc,state_fips_code,commodity_desc,source_desc,watershed_code,congr_district_code,CV (%),country_code
2002,2012-01-01 00:00:00.000,IA,145,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,PAGE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, PAGE",COUNTY,70,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,145,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,155,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,POTTAWATTAMIE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, POTTAWATTAMIE",COUNTY,70,ANNUAL,FIELD CROPS,16,OPERATIONS,,AREA HARVESTED,155,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2017,2018-02-01 00:00:00.000,IA,155,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,POTTAWATTAMIE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, POTTAWATTAMIE",COUNTY,70,ANNUAL,FIELD CROPS,10,OPERATIONS,,AREA HARVESTED,155,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2012,2012-12-31 00:00:00.000,IA,155,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,POTTAWATTAMIE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, POTTAWATTAMIE",COUNTY,70,ANNUAL,FIELD CROPS,9,OPERATIONS,,AREA HARVESTED,155,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,155,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,POTTAWATTAMIE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, POTTAWATTAMIE",COUNTY,70,ANNUAL,FIELD CROPS,6,OPERATIONS,,AREA HARVESTED,155,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,155,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,POTTAWATTAMIE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, POTTAWATTAMIE",COUNTY,70,ANNUAL,FIELD CROPS,17,OPERATIONS,,AREA HARVESTED,155,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,173,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,TAYLOR,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, TAYLOR",COUNTY,70,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,173,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,(L),9000
2017,2018-02-01 00:00:00.000,IA,173,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,TAYLOR,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, TAYLOR",COUNTY,70,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,173,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2007,2012-01-01 00:00:00.000,IA,173,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,TAYLOR,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, TAYLOR",COUNTY,70,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,173,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2007,2012-01-01 00:00:00.000,IA,039,GRAIN,19,YEAR,SOUTH CENTRAL,IOWA,TOTAL,CROPS,00,CLARKE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTH CENTRAL, CLARKE",COUNTY,80,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,039,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2012,2012-12-31 00:00:00.000,IA,053,GRAIN,19,YEAR,SOUTH CENTRAL,IOWA,TOTAL,CROPS,00,DECATUR,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTH CENTRAL, DECATUR",COUNTY,80,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,053,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,121,GRAIN,19,YEAR,SOUTH CENTRAL,IOWA,TOTAL,CROPS,00,MADISON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTH CENTRAL, MADISON",COUNTY,80,ANNUAL,FIELD CROPS,3,OPERATIONS,,AREA HARVESTED,121,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2017,2018-02-01 00:00:00.000,IA,125,GRAIN,19,YEAR,SOUTH CENTRAL,IOWA,TOTAL,CROPS,00,MARION,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTH CENTRAL, MARION",COUNTY,80,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,125,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2007,2012-01-01 00:00:00.000,IA,125,GRAIN,19,YEAR,SOUTH CENTRAL,IOWA,TOTAL,CROPS,00,MARION,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTH CENTRAL, MARION",COUNTY,80,ANNUAL,FIELD CROPS,4,OPERATIONS,,AREA HARVESTED,125,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,135,GRAIN,19,YEAR,SOUTH CENTRAL,IOWA,TOTAL,CROPS,00,MONROE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTH CENTRAL, MONROE",COUNTY,80,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,135,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,(L),9000
2012,2012-12-31 00:00:00.000,IA,181,GRAIN,19,YEAR,SOUTH CENTRAL,IOWA,TOTAL,CROPS,00,WARREN,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTH CENTRAL, WARREN",COUNTY,80,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,181,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2022,2024-07-02 12:00:00.000,IA,185,GRAIN,19,YEAR,SOUTH CENTRAL,IOWA,TOTAL,CROPS,00,WAYNE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTH CENTRAL, WAYNE",COUNTY,80,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,185,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,(L),9000
2007,2012-01-01 00:00:00.000,IA,185,GRAIN,19,YEAR,SOUTH CENTRAL,IOWA,TOTAL,CROPS,00,WAYNE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTH CENTRAL, WAYNE",COUNTY,80,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,185,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2017,2018-02-01 00:00:00.000,IA,051,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,DAVIS,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, DAVIS",COUNTY,90,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,051,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2022,2024-07-02 12:00:00.000,IA,057,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,DES MOINES,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, DES MOINES",COUNTY,90,ANNUAL,FIELD CROPS,9,OPERATIONS,,AREA HARVESTED,057,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2017,2018-02-01 00:00:00.000,IA,057,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,DES MOINES,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, DES MOINES",COUNTY,90,ANNUAL,FIELD CROPS,19,OPERATIONS,,AREA HARVESTED,057,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2012,2012-12-31 00:00:00.000,IA,057,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,DES MOINES,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, DES MOINES",COUNTY,90,ANNUAL,FIELD CROPS,16,OPERATIONS,,AREA HARVESTED,057,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,057,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,DES MOINES,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, DES MOINES",COUNTY,90,ANNUAL,FIELD CROPS,14,OPERATIONS,,AREA HARVESTED,057,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,057,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,DES MOINES,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, DES MOINES",COUNTY,90,ANNUAL,FIELD CROPS,14,OPERATIONS,,AREA HARVESTED,057,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,101,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,JEFFERSON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, JEFFERSON",COUNTY,90,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,101,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2017,2018-02-01 00:00:00.000,IA,101,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,JEFFERSON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, JEFFERSON",COUNTY,90,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,101,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2012,2012-12-31 00:00:00.000,IA,101,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,JEFFERSON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, JEFFERSON",COUNTY,90,ANNUAL,FIELD CROPS,2,OPERATIONS,,AREA HARVESTED,101,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2002,2012-01-01 00:00:00.000,IA,107,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,KEOKUK,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, KEOKUK",COUNTY,90,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,107,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,111,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,LEE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, LEE",COUNTY,90,ANNUAL,FIELD CROPS,8,OPERATIONS,,AREA HARVESTED,111,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2017,2018-02-01 00:00:00.000,IA,111,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,LEE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, LEE",COUNTY,90,ANNUAL,FIELD CROPS,3,OPERATIONS,,AREA HARVESTED,111,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2012,2012-12-31 00:00:00.000,IA,111,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,LEE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, LEE",COUNTY,90,ANNUAL,FIELD CROPS,4,OPERATIONS,,AREA HARVESTED,111,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,111,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,LEE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, LEE",COUNTY,90,ANNUAL,FIELD CROPS,5,OPERATIONS,,AREA HARVESTED,111,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,111,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,LEE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, LEE",COUNTY,90,ANNUAL,FIELD CROPS,3,OPERATIONS,,AREA HARVESTED,111,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,115,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,LOUISA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, LOUISA",COUNTY,90,ANNUAL,FIELD CROPS,40,OPERATIONS,,AREA HARVESTED,115,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2017,2018-02-01 00:00:00.000,IA,115,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,LOUISA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, LOUISA",COUNTY,90,ANNUAL,FIELD CROPS,44,OPERATIONS,,AREA HARVESTED,115,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2012,2012-12-31 00:00:00.000,IA,115,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,LOUISA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, LOUISA",COUNTY,90,ANNUAL,FIELD CROPS,33,OPERATIONS,,AREA HARVESTED,115,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,115,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,LOUISA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, LOUISA",COUNTY,90,ANNUAL,FIELD CROPS,39,OPERATIONS,,AREA HARVESTED,115,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,115,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,LOUISA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, LOUISA",COUNTY,90,ANNUAL,FIELD CROPS,27,OPERATIONS,,AREA HARVESTED,115,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,123,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,MAHASKA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, MAHASKA",COUNTY,90,ANNUAL,FIELD CROPS,2,OPERATIONS,,AREA HARVESTED,123,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2012,2012-12-31 00:00:00.000,IA,123,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,MAHASKA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, MAHASKA",COUNTY,90,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,123,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2002,2012-01-01 00:00:00.000,IA,123,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,MAHASKA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, MAHASKA",COUNTY,90,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,123,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2012,2012-12-31 00:00:00.000,IA,179,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,WAPELLO,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, WAPELLO",COUNTY,90,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,179,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2022,2024-07-02 12:00:00.000,IA,183,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,WASHINGTON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, WASHINGTON",COUNTY,90,ANNUAL,FIELD CROPS,2,OPERATIONS,,AREA HARVESTED,183,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2012,2012-12-31 00:00:00.000,IA,183,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,WASHINGTON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, WASHINGTON",COUNTY,90,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,183,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,183,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,WASHINGTON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, WASHINGTON",COUNTY,90,ANNUAL,FIELD CROPS,2,OPERATIONS,,AREA HARVESTED,183,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,183,GRAIN,19,YEAR,SOUTHEAST,IOWA,TOTAL,CROPS,00,WASHINGTON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHEAST, WASHINGTON",COUNTY,90,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,183,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2023,2024-10-31 12:00:00.000,IA,,GRAIN,19,YEAR,,IOWA,TOTAL,CROPS,00,,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,IOWA,STATE,,ANNUAL,FIELD CROPS,510,OPERATIONS,,AREA HARVESTED,,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,10.7,9000
2022,2025-08-19 12:00:00.000,IA,,GRAIN,19,YEAR,,IOWA,TOTAL,CROPS,00,,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,IOWA,STATE,,ANNUAL,FIELD CROPS,702,OPERATIONS,,AREA HARVESTED,,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,4.2,9000
2018,2018-02-01 00:00:00.000,IA,,GRAIN,19,YEAR,,IOWA,TOTAL,CROPS,00,,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,IOWA,STATE,,ANNUAL,FIELD CROPS,461,OPERATIONS,,AREA HARVESTED,,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.1,9000
2017,2018-02-01 00:00:00.000,IA,,GRAIN,19,YEAR,,IOWA,TOTAL,CROPS,00,,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,IOWA,STATE,,ANNUAL,FIELD CROPS,593,OPERATIONS,,AREA HARVESTED,,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,8.8,9000
2013,2012-12-31 00:00:00.000,IA,,GRAIN,19,YEAR,,IOWA,TOTAL,CROPS,00,,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,IOWA,STATE,,ANNUAL,FIELD CROPS,441,OPERATIONS,,AREA HARVESTED,,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2012,2012-12-31 00:00:00.000,IA,,GRAIN,19,YEAR,,IOWA,TOTAL,CROPS,00,,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,IOWA,STATE,,ANNUAL,FIELD CROPS,529,OPERATIONS,,AREA HARVESTED,,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,7.1,9000
2007,2012-01-01 00:00:00.000,IA,,GRAIN,19,YEAR,,IOWA,TOTAL,CROPS,00,,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,IOWA,STATE,,ANNUAL,FIELD CROPS,566,OPERATIONS,,AREA HARVESTED,,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,,GRAIN,19,YEAR,,IOWA,TOTAL,CROPS,00,,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,IOWA,STATE,,ANNUAL,FIELD CROPS,416,OPERATIONS,,AREA HARVESTED,,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,041,SILAGE,19,YEAR,NORTHWEST,IOWA,TOTAL,CROPS,00,CLAY,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, NORTHWEST, CLAY",COUNTY,10,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,041,00,,,UNITED STATES,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2022,2024-07-02 12:00:00.000,IA,059,SILAGE,19,YEAR,NORTHWEST,IOWA,TOTAL,CROPS,00,DICKINSON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, NORTHWEST, DICKINSON",COUNTY,10,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,059,00,,,UNITED STATES,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2022,2024-07-02 12:00:00.000,IA,119,SILAGE,19,YEAR,NORTHWEST,IOWA,TOTAL,CROPS,00,LYON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, NORTHWEST, LYON",COUNTY,10,ANNUAL,FIELD CROPS,997,ACRES,,AREA HARVESTED,119,00,,,UNITED STATES,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,92.2,9000
2017,2018-02-01 00:00:00.000,IA,119,SILAGE,19,YEAR,NORTHWEST,IOWA,TOTAL,CROPS,00,LYON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, NORTHWEST, LYON",COUNTY,10,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,119,00,,,UNITED STATES,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
