agg_level_desc,asd_desc,commodity_desc,state_alpha,freq_desc,country_code,domain_desc,watershed_code,county_ansi,group_desc,end_code,state_ansi,begin_code,sector_desc,zip_5,year,Value,unit_desc,location_desc,asd_code,reference_period_desc,watershed_desc,util_practice_desc,county_name,country_name,region_desc,class_desc,load_time,prodn_practice_desc,state_fips_code,week_ending,short_desc,statisticcat_desc,congr_district_code,state_name,domaincat_desc,source_desc,CV (%),county_code
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2021,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2021-05-13 15:00:30.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2018,8,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2018-05-10 15:16:25.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2016,5,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2016-08-31 14:19:39.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2014,6,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2014-05-14 15:12:54.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2010,1,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2005,1,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2005-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2003,4,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2003-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2002,8,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2002-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2001,8,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2001-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2000,3,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2000-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2014,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2014-05-14 15:12:54.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2010,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2002,8,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2002-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2001,19,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2001-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2000,7,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2000-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2021,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2021-05-13 15:00:30.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2018,7,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2018-05-10 15:16:25.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2016,3,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2016-08-31 14:19:39.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2014,5,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2014-05-14 15:12:54.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2010,8,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2005,6,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2005-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2003,6,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2003-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2002,2,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2002-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2018,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2018-05-10 15:16:25.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DIQUAT DIBROMIDE = 32201)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2005,3,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2005-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUFENACET = 121903)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2003,4,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2003-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUFENACET = 121903)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2002,3,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2002-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUFENACET = 121903)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2001,5,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2001-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUFENACET = 121903)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2021,8,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2021-05-13 15:00:30.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2018,18,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2018-05-10 15:16:25.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2016,13,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2016-08-31 14:19:39.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2014,17,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2014-05-14 15:12:54.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2010,4,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2005,7,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2005-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2003,9,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2003-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2002,14,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2002-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2001,14,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2001-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2000,10,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2000-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2021,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2021-05-13 15:00:30.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUMICLORAC-PENTYL = 128724)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2010,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUMICLORAC-PENTYL = 128724)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2016,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2016-08-31 14:19:39.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2014,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2014-05-14 15:12:54.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUROXYPYR 1-MHE = 128968)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2016,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2016-08-31 14:19:39.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUTHIACET-METHYL = 108803)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2014,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2014-05-14 15:12:54.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (FLUTHIACET-METHYL = 108803)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2021,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2021-05-13 15:00:30.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2018,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2018-05-10 15:16:25.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2016,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2016-08-31 14:19:39.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2014,2,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2014-05-14 15:12:54.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2010,9,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2005,13,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2005-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",SURVEY,,
