state_ansi,reference_period_desc,util_practice_desc,state_alpha,county_ansi,year,load_time,region_desc,county_name,end_code,domain_desc,sector_desc,state_name,asd_desc,Value,unit_desc,asd_code,freq_desc,group_desc,agg_level_desc,location_desc,class_desc,domaincat_desc,prodn_practice_desc,CV (%),country_code,congr_district_code,watershed_code,source_desc,state_fips_code,commodity_desc,country_name,watershed_desc,short_desc,week_ending,county_code,begin_code,zip_5,statisticcat_desc
19,WEEK #18,ALL UTILIZATION PRACTICES,IA,,2005,2013-01-01 12:00:00.000,,,18,TOTAL,CROPS,IOWA,,90,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2005-05-08,,18,,PROGRESS
19,WEEK #19,ALL UTILIZATION PRACTICES,IA,,2005,2013-01-01 12:00:00.000,,,19,TOTAL,CROPS,IOWA,,96,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2005-05-15,,19,,PROGRESS
19,WEEK #20,ALL UTILIZATION PRACTICES,IA,,2005,2013-01-01 12:00:00.000,,,20,TOTAL,CROPS,IOWA,,98,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2005-05-22,,20,,PROGRESS
19,WEEK #15,ALL UTILIZATION PRACTICES,IA,,2004,2013-01-01 12:00:00.000,,,15,TOTAL,CROPS,IOWA,,1,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2004-04-11,,15,,PROGRESS
19,WEEK #16,ALL UTILIZATION PRACTICES,IA,,2004,2013-01-01 12:00:00.000,,,16,TOTAL,CROPS,IOWA,,19,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2004-04-18,,16,,PROGRESS
19,WEEK #17,ALL UTILIZATION PRACTICES,IA,,2004,2013-01-01 12:00:00.000,,,17,TOTAL,CROPS,IOWA,,36,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2004-04-25,,17,,PROGRESS
19,WEEK #18,ALL UTILIZATION PRACTICES,IA,,2004,2013-01-01 12:00:00.000,,,18,TOTAL,CROPS,IOWA,,74,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2004-05-02,,18,,PROGRESS
19,WEEK #19,ALL UTILIZATION PRACTICES,IA,,2004,2013-01-01 12:00:00.000,,,19,TOTAL,CROPS,IOWA,,94,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2004-05-09,,19,,PROGRESS
19,WEEK #20,ALL UTILIZATION PRACTICES,IA,,2004,2013-01-01 12:00:00.000,,,20,TOTAL,CROPS,IOWA,,98,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2004-05-16,,20,,PROGRESS
19,WEEK #21,ALL UTILIZATION PRACTICES,IA,,2004,2013-01-01 12:00:00.000,,,21,TOTAL,CROPS,IOWA,,99,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2004-05-23,,21,,PROGRESS
19,WEEK #15,ALL UTILIZATION PRACTICES,IA,,2003,2013-01-01 12:00:00.000,,,15,TOTAL,CROPS,IOWA,,0,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2003-04-13,,15,,PROGRESS
19,WEEK #16,ALL UTILIZATION PRACTICES,IA,,2003,2013-01-01 12:00:00.000,,,16,TOTAL,CROPS,IOWA,,3,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2003-04-20,,16,,PROGRESS
19,WEEK #17,ALL UTILIZATION PRACTICES,IA,,2003,2013-01-01 12:00:00.000,,,17,TOTAL,CROPS,IOWA,,28,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2003-04-27,,17,,PROGRESS
19,WEEK #18,ALL UTILIZATION PRACTICES,IA,,2003,2013-01-01 12:00:00.000,,,18,TOTAL,CROPS,IOWA,,56,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2003-05-04,,18,,PROGRESS
19,WEEK #19,ALL UTILIZATION PRACTICES,IA,,2003,2013-01-01 12:00:00.000,,,19,TOTAL,CROPS,IOWA,,64,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2003-05-11,,19,,PROGRESS
19,WEEK #20,ALL UTILIZATION PRACTICES,IA,,2003,2013-01-01 12:00:00.000,,,20,TOTAL,CROPS,IOWA,,79,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2003-05-18,,20,,PROGRESS
19,WEEK #21,ALL UTILIZATION PRACTICES,IA,,2003,2013-01-01 12:00:00.000,,,21,TOTAL,CROPS,IOWA,,94,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2003-05-25,,21,,PROGRESS
19,WEEK #22,ALL UTILIZATION PRACTICES,IA,,2003,2013-01-01 12:00:00.000,,,22,TOTAL,CROPS,IOWA,,99,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2003-06-01,,22,,PROGRESS
19,WEEK #14,ALL UTILIZATION PRACTICES,IA,,2002,2013-01-01 12:00:00.000,,,14,TOTAL,CROPS,IOWA,,0,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2002-04-07,,14,,PROGRESS
19,WEEK #15,ALL UTILIZATION PRACTICES,IA,,2002,2013-01-01 12:00:00.000,,,15,TOTAL,CROPS,IOWA,,1,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2002-04-14,,15,,PROGRESS
19,WEEK #16,ALL UTILIZATION PRACTICES,IA,,2002,2013-01-01 12:00:00.000,,,16,TOTAL,CROPS,IOWA,,12,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2002-04-21,,16,,PROGRESS
19,WEEK #17,ALL UTILIZATION PRACTICES,IA,,2002,2013-01-01 12:00:00.000,,,17,TOTAL,CROPS,IOWA,,33,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2002-04-28,,17,,PROGRESS
19,WEEK #18,ALL UTILIZATION PRACTICES,IA,,2002,2013-01-01 12:00:00.000,,,18,TOTAL,CROPS,IOWA,,53,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2002-05-05,,18,,PROGRESS
19,WEEK #19,ALL UTILIZATION PRACTICES,IA,,2002,2013-01-01 12:00:00.000,,,19,TOTAL,CROPS,IOWA,,86,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2002-05-12,,19,,PROGRESS
19,WEEK #20,ALL UTILIZATION PRACTICES,IA,,2002,2013-01-01 12:00:00.000,,,20,TOTAL,CROPS,IOWA,,94,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2002-05-19,,20,,PROGRESS
19,WEEK #21,ALL UTILIZATION PRACTICES,IA,,2002,2013-01-01 12:00:00.000,,,21,TOTAL,CROPS,IOWA,,98,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2002-05-26,,21,,PROGRESS
19,WEEK #22,ALL UTILIZATION PRACTICES,IA,,2002,2013-01-01 12:00:00.000,,,22,TOTAL,CROPS,IOWA,,100,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2002-06-02,,22,,PROGRESS
19,WEEK #23,ALL UTILIZATION PRACTICES,IA,,2002,2013-01-01 12:00:00.000,,,23,TOTAL,CROPS,IOWA,,100,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2002-06-09,,23,,PROGRESS
19,WEEK #13,ALL UTILIZATION PRACTICES,IA,,2001,2013-01-01 12:00:00.000,,,13,TOTAL,CROPS,IOWA,,0,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2001-04-01,,13,,PROGRESS
19,WEEK #14,ALL UTILIZATION PRACTICES,IA,,2001,2013-01-01 12:00:00.000,,,14,TOTAL,CROPS,IOWA,,0,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2001-04-08,,14,,PROGRESS
19,WEEK #15,ALL UTILIZATION PRACTICES,IA,,2001,2013-01-01 12:00:00.000,,,15,TOTAL,CROPS,IOWA,,0,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2001-04-15,,15,,PROGRESS
19,WEEK #16,ALL UTILIZATION PRACTICES,IA,,2001,2013-01-01 12:00:00.000,,,16,TOTAL,CROPS,IOWA,,1,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2001-04-22,,16,,PROGRESS
19,WEEK #17,ALL UTILIZATION PRACTICES,IA,,2001,2013-01-01 12:00:00.000,,,17,TOTAL,CROPS,IOWA,,16,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2001-04-29,,17,,PROGRESS
19,WEEK #18,ALL UTILIZATION PRACTICES,IA,,2001,2013-01-01 12:00:00.000,,,18,TOTAL,CROPS,IOWA,,56,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2001-05-06,,18,,PROGRESS
19,WEEK #19,ALL UTILIZATION PRACTICES,IA,,2001,2013-01-01 12:00:00.000,,,19,TOTAL,CROPS,IOWA,,67,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2001-05-13,,19,,PROGRESS
19,WEEK #20,ALL UTILIZATION PRACTICES,IA,,2001,2013-01-01 12:00:00.000,,,20,TOTAL,CROPS,IOWA,,90,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2001-05-20,,20,,PROGRESS
19,WEEK #21,ALL UTILIZATION PRACTICES,IA,,2001,2013-01-01 12:00:00.000,,,21,TOTAL,CROPS,IOWA,,94,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2001-05-27,,21,,PROGRESS
19,WEEK #13,ALL UTILIZATION PRACTICES,IA,,2000,2013-01-01 12:00:00.000,,,13,TOTAL,CROPS,IOWA,,0,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2000-04-02,,13,,PROGRESS
19,WEEK #14,ALL UTILIZATION PRACTICES,IA,,2000,2013-01-01 12:00:00.000,,,14,TOTAL,CROPS,IOWA,,0,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2000-04-09,,14,,PROGRESS
19,WEEK #15,ALL UTILIZATION PRACTICES,IA,,2000,2013-01-01 12:00:00.000,,,15,TOTAL,CROPS,IOWA,,2,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2000-04-16,,15,,PROGRESS
19,WEEK #16,ALL UTILIZATION PRACTICES,IA,,2000,2013-01-01 12:00:00.000,,,16,TOTAL,CROPS,IOWA,,10,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2000-04-23,,16,,PROGRESS
19,WEEK #17,ALL UTILIZATION PRACTICES,IA,,2000,2013-01-01 12:00:00.000,,,17,TOTAL,CROPS,IOWA,,65,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2000-04-30,,17,,PROGRESS
19,WEEK #18,ALL UTILIZATION PRACTICES,IA,,2000,2013-01-01 12:00:00.000,,,18,TOTAL,CROPS,IOWA,,95,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2000-05-07,,18,,PROGRESS
19,WEEK #19,ALL UTILIZATION PRACTICES,IA,,2000,2013-01-01 12:00:00.000,,,19,TOTAL,CROPS,IOWA,,99,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2000-05-14,,19,,PROGRESS
19,WEEK #20,ALL UTILIZATION PRACTICES,IA,,2000,2013-01-01 12:00:00.000,,,20,TOTAL,CROPS,IOWA,,100,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2000-05-21,,20,,PROGRESS
