domaincat_desc,prodn_practice_desc,agg_level_desc,class_desc,location_desc,asd_code,group_desc,freq_desc,Value,unit_desc,county_code,begin_code,zip_5,statisticcat_desc,week_ending,source_desc,state_fips_code,commodity_desc,country_name,watershed_desc,short_desc,CV (%),country_code,congr_district_code,watershed_code,state_alpha,county_ansi,year,load_time,util_practice_desc,state_ansi,reference_period_desc,asd_desc,domain_desc,sector_desc,state_name,end_code,region_desc,county_name
"CHEMICAL, HERBICIDE: (DICAMBA, DIMET. SALT = 29802)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,3,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DICAMBA, POT. SALT = 129043)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,3,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2005,2005-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DICAMBA, POT. SALT = 129043)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,4,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DICAMBA, POT. SALT = 129043)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,10,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2001,2001-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DICAMBA, POT. SALT = 129043)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,9,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,8,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,5,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,6,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,1,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,1,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2005,2005-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,2,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2003,2003-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,8,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,5,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,6,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,1,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,1,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2005,2005-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,4,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2003,2003-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,8,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,8,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2001,2001-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,3,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,8,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,19,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2001,2001-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,7,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,7,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,3,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,5,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,8,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,6,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2005,2005-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,6,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2003,2003-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,2,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIQUAT DIBROMIDE = 32201)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUFENACET = 121903)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,3,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2005,2005-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUFENACET = 121903)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,4,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2003,2003-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUFENACET = 121903)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,3,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUFENACET = 121903)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,5,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2001,2001-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,8,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,18,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,13,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,17,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,4,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,7,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2005,2005-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,9,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2003,2003-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,14,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,14,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2001,2001-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,10,"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMICLORAC-PENTYL = 128724)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"PCT OF AREA PLANTED, AVG",,00,,TREATED,,SURVEY,19,CORN,UNITED STATES,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
