short_desc,watershed_desc,country_name,commodity_desc,source_desc,state_fips_code,watershed_code,congr_district_code,CV (%),country_code,zip_5,statisticcat_desc,begin_code,county_code,week_ending,asd_code,group_desc,freq_desc,Value,unit_desc,prodn_practice_desc,domaincat_desc,location_desc,class_desc,agg_level_desc,end_code,county_name,region_desc,asd_desc,state_name,domain_desc,sector_desc,state_ansi,reference_period_desc,year,load_time,state_alpha,county_ansi,util_practice_desc
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,033,,20,FARMS & LAND & ASSETS,ANNUAL,391,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, CERRO GORDO","LAND USE, CROPLAND",COUNTY,00,CERRO GORDO,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,033,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,067,,20,FARMS & LAND & ASSETS,ANNUAL,273,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, FLOYD","LAND USE, CROPLAND",COUNTY,00,FLOYD,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,067,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,067,,20,FARMS & LAND & ASSETS,ANNUAL,355,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, FLOYD","LAND USE, CROPLAND",COUNTY,00,FLOYD,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,067,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,069,,20,FARMS & LAND & ASSETS,ANNUAL,313,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, FRANKLIN","LAND USE, CROPLAND",COUNTY,00,FRANKLIN,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,069,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,069,,20,FARMS & LAND & ASSETS,ANNUAL,499,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, FRANKLIN","LAND USE, CROPLAND",COUNTY,00,FRANKLIN,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,069,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,081,,20,FARMS & LAND & ASSETS,ANNUAL,320,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, HANCOCK","LAND USE, CROPLAND",COUNTY,00,HANCOCK,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,081,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,081,,20,FARMS & LAND & ASSETS,ANNUAL,467,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, HANCOCK","LAND USE, CROPLAND",COUNTY,00,HANCOCK,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,081,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,091,,20,FARMS & LAND & ASSETS,ANNUAL,367,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, HUMBOLDT","LAND USE, CROPLAND",COUNTY,00,HUMBOLDT,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,091,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,091,,20,FARMS & LAND & ASSETS,ANNUAL,417,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, HUMBOLDT","LAND USE, CROPLAND",COUNTY,00,HUMBOLDT,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,091,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,109,,20,FARMS & LAND & ASSETS,ANNUAL,416,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, KOSSUTH","LAND USE, CROPLAND",COUNTY,00,KOSSUTH,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,109,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,109,,20,FARMS & LAND & ASSETS,ANNUAL,453,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, KOSSUTH","LAND USE, CROPLAND",COUNTY,00,KOSSUTH,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,109,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,131,,20,FARMS & LAND & ASSETS,ANNUAL,322,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, MITCHELL","LAND USE, CROPLAND",COUNTY,00,MITCHELL,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,131,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,131,,20,FARMS & LAND & ASSETS,ANNUAL,338,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, MITCHELL","LAND USE, CROPLAND",COUNTY,00,MITCHELL,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,131,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,189,,20,FARMS & LAND & ASSETS,ANNUAL,306,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, WINNEBAGO","LAND USE, CROPLAND",COUNTY,00,WINNEBAGO,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,189,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,189,,20,FARMS & LAND & ASSETS,ANNUAL,505,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, WINNEBAGO","LAND USE, CROPLAND",COUNTY,00,WINNEBAGO,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,189,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,195,,20,FARMS & LAND & ASSETS,ANNUAL,352,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, WORTH","LAND USE, CROPLAND",COUNTY,00,WORTH,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,195,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,195,,20,FARMS & LAND & ASSETS,ANNUAL,500,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, WORTH","LAND USE, CROPLAND",COUNTY,00,WORTH,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,195,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,197,,20,FARMS & LAND & ASSETS,ANNUAL,709,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, WRIGHT","LAND USE, CROPLAND",COUNTY,00,WRIGHT,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,197,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,197,,20,FARMS & LAND & ASSETS,ANNUAL,627,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTH CENTRAL, WRIGHT","LAND USE, CROPLAND",COUNTY,00,WRIGHT,,NORTH CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,197,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,005,,30,FARMS & LAND & ASSETS,ANNUAL,130,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, ALLAMAKEE","LAND USE, CROPLAND",COUNTY,00,ALLAMAKEE,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,005,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,005,,30,FARMS & LAND & ASSETS,ANNUAL,143,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, ALLAMAKEE","LAND USE, CROPLAND",COUNTY,00,ALLAMAKEE,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,005,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,013,,30,FARMS & LAND & ASSETS,ANNUAL,143,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, BLACK HAWK","LAND USE, CROPLAND",COUNTY,00,BLACK HAWK,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,013,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,013,,30,FARMS & LAND & ASSETS,ANNUAL,202,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, BLACK HAWK","LAND USE, CROPLAND",COUNTY,00,BLACK HAWK,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,013,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,017,,30,FARMS & LAND & ASSETS,ANNUAL,248,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, BREMER","LAND USE, CROPLAND",COUNTY,00,BREMER,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,017,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,017,,30,FARMS & LAND & ASSETS,ANNUAL,267,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, BREMER","LAND USE, CROPLAND",COUNTY,00,BREMER,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,017,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,019,,30,FARMS & LAND & ASSETS,ANNUAL,276,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, BUCHANAN","LAND USE, CROPLAND",COUNTY,00,BUCHANAN,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,019,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,019,,30,FARMS & LAND & ASSETS,ANNUAL,345,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, BUCHANAN","LAND USE, CROPLAND",COUNTY,00,BUCHANAN,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,019,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,037,,30,FARMS & LAND & ASSETS,ANNUAL,191,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, CHICKASAW","LAND USE, CROPLAND",COUNTY,00,CHICKASAW,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,037,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,037,,30,FARMS & LAND & ASSETS,ANNUAL,300,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, CHICKASAW","LAND USE, CROPLAND",COUNTY,00,CHICKASAW,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,037,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,043,,30,FARMS & LAND & ASSETS,ANNUAL,115,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, CLAYTON","LAND USE, CROPLAND",COUNTY,00,CLAYTON,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,043,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,043,,30,FARMS & LAND & ASSETS,ANNUAL,148,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, CLAYTON","LAND USE, CROPLAND",COUNTY,00,CLAYTON,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,043,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,055,,30,FARMS & LAND & ASSETS,ANNUAL,191,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, DELAWARE","LAND USE, CROPLAND",COUNTY,00,DELAWARE,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,055,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,055,,30,FARMS & LAND & ASSETS,ANNUAL,210,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, DELAWARE","LAND USE, CROPLAND",COUNTY,00,DELAWARE,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,055,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,061,,30,FARMS & LAND & ASSETS,ANNUAL,118,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, DUBUQUE","LAND USE, CROPLAND",COUNTY,00,DUBUQUE,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,061,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,061,,30,FARMS & LAND & ASSETS,ANNUAL,100,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, DUBUQUE","LAND USE, CROPLAND",COUNTY,00,DUBUQUE,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,061,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,065,,30,FARMS & LAND & ASSETS,ANNUAL,252,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, FAYETTE","LAND USE, CROPLAND",COUNTY,00,FAYETTE,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,065,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,065,,30,FARMS & LAND & ASSETS,ANNUAL,281,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, FAYETTE","LAND USE, CROPLAND",COUNTY,00,FAYETTE,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,065,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,089,,30,FARMS & LAND & ASSETS,ANNUAL,308,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, HOWARD","LAND USE, CROPLAND",COUNTY,00,HOWARD,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,089,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,089,,30,FARMS & LAND & ASSETS,ANNUAL,288,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, HOWARD","LAND USE, CROPLAND",COUNTY,00,HOWARD,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,089,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,191,,30,FARMS & LAND & ASSETS,ANNUAL,150,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, WINNESHIEK","LAND USE, CROPLAND",COUNTY,00,WINNESHIEK,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,191,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,191,,30,FARMS & LAND & ASSETS,ANNUAL,149,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, NORTHEAST, WINNESHIEK","LAND USE, CROPLAND",COUNTY,00,WINNESHIEK,,NORTHEAST,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,191,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,009,,40,FARMS & LAND & ASSETS,ANNUAL,35,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, WEST CENTRAL, AUDUBON","LAND USE, CROPLAND",COUNTY,00,AUDUBON,,WEST CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,009,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,009,,40,FARMS & LAND & ASSETS,ANNUAL,512,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, WEST CENTRAL, AUDUBON","LAND USE, CROPLAND",COUNTY,00,AUDUBON,,WEST CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,009,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,025,,40,FARMS & LAND & ASSETS,ANNUAL,443,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, WEST CENTRAL, CALHOUN","LAND USE, CROPLAND",COUNTY,00,CALHOUN,,WEST CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,025,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,27.1,9000,,AREA,00,025,,40,FARMS & LAND & ASSETS,ANNUAL,478,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, WEST CENTRAL, CALHOUN","LAND USE, CROPLAND",COUNTY,00,CALHOUN,,WEST CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,025,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - AREA, MEASURED IN ACRES / OPERATION",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,027,,40,FARMS & LAND & ASSETS,ANNUAL,296,ACRES / OPERATION,CONVENTIONAL TILLAGE,NOT SPECIFIED,"IOWA, WEST CENTRAL, CARROLL","LAND USE, CROPLAND",COUNTY,00,CARROLL,,WEST CENTRAL,IOWA,TOTAL,ECONOMICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,027,ALL UTILIZATION PRACTICES
