statisticcat_desc,week_ending,short_desc,state_fips_code,prodn_practice_desc,county_code,CV (%),domaincat_desc,state_name,source_desc,congr_district_code,county_name,watershed_desc,util_practice_desc,class_desc,load_time,country_name,region_desc,location_desc,Value,unit_desc,zip_5,year,state_ansi,sector_desc,begin_code,asd_code,reference_period_desc,state_alpha,asd_desc,commodity_desc,agg_level_desc,group_desc,end_code,county_ansi,freq_desc,domain_desc,country_code,watershed_code
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2000-06-11 10:11:36.000,UNITED STATES,,IOWA,0.006,"LB / ACRE / YEAR, AVG",,2000,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2014-05-14 15:12:54.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2014,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2016-08-31 14:19:39.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2016,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2014-05-14 15:12:54.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2014,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2012-01-01 00:00:00.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2010,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2021-05-13 15:00:30.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2021,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2018-05-10 15:16:25.000,UNITED STATES,,IOWA,0.033,"LB / ACRE / YEAR, AVG",,2018,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2016-08-31 14:19:39.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2016,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2014-05-14 15:12:54.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2014,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2012-01-01 00:00:00.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2010,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2016-08-31 14:19:39.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2016,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2014-05-14 15:12:54.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2014,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2000-06-11 10:11:36.000,UNITED STATES,,IOWA,0.12,"LB / ACRE / YEAR, AVG",,2000,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2018-05-10 15:16:25.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2018,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2014-05-14 15:12:54.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2014,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (TEBUPIRIMPHOS = 129086)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2021-05-13 15:00:30.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2021,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (TEBUPIRIMPHOS = 129086)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2018-05-10 15:16:25.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2018,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (TEBUPIRIMPHOS = 129086)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2016-08-31 14:19:39.000,UNITED STATES,,IOWA,0.13,"LB / ACRE / YEAR, AVG",,2016,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (TEBUPIRIMPHOS = 129086)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2014-05-14 15:12:54.000,UNITED STATES,,IOWA,0.008,"LB / ACRE / YEAR, AVG",,2014,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (TEBUPIRIMPHOS = 129086)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2012-01-01 00:00:00.000,UNITED STATES,,IOWA,0.105,"LB / ACRE / YEAR, AVG",,2010,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (TEBUPIRIMPHOS = 129086)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2005-06-11 10:11:36.000,UNITED STATES,,IOWA,0.115,"LB / ACRE / YEAR, AVG",,2005,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (TEBUPIRIMPHOS = 129086)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2003-06-11 10:11:36.000,UNITED STATES,,IOWA,0.1,"LB / ACRE / YEAR, AVG",,2003,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (TEBUPIRIMPHOS = 129086)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2000-06-11 10:11:36.000,UNITED STATES,,IOWA,0.13,"LB / ACRE / YEAR, AVG",,2000,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (TEFLUTHRIN = 128912)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2018-05-10 15:16:25.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2018,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (TEFLUTHRIN = 128912)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2016-08-31 14:19:39.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2016,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (TEFLUTHRIN = 128912)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2014-05-14 15:12:54.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2014,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (TEFLUTHRIN = 128912)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2005-06-11 10:11:36.000,UNITED STATES,,IOWA,0.107,"LB / ACRE / YEAR, AVG",,2005,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (TEFLUTHRIN = 128912)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2002-06-11 10:11:36.000,UNITED STATES,,IOWA,0.1,"LB / ACRE / YEAR, AVG",,2002,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (TERBUFOS = 105001)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2016-08-31 14:19:39.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2016,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (TERBUFOS = 105001)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2012-01-01 00:00:00.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2010,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2018-05-10 15:16:25.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2018,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2016-08-31 14:19:39.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2016,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, INSECTICIDE",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, OTHER: (CLOPYRALID POTASSIUM = 117423)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2016-08-31 14:19:39.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2016,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, OTHER",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2018-05-10 15:16:25.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2018,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, OTHER",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,"CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2014-05-14 15:12:54.000,UNITED STATES,,IOWA,                 (D),"LB / ACRE / YEAR, AVG",,2014,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,"CHEMICAL, OTHER",9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,FERTILIZER: (NITROGEN),IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2021-05-13 15:00:30.000,UNITED STATES,,IOWA,149,"LB / ACRE / YEAR, AVG",,2021,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,FERTILIZER,9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,FERTILIZER: (NITROGEN),IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2018-05-10 15:16:25.000,UNITED STATES,,IOWA,139,"LB / ACRE / YEAR, AVG",,2018,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,FERTILIZER,9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,FERTILIZER: (NITROGEN),IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2016-08-31 14:19:39.000,UNITED STATES,,IOWA,150,"LB / ACRE / YEAR, AVG",,2016,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,FERTILIZER,9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,FERTILIZER: (NITROGEN),IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2014-05-14 15:12:54.000,UNITED STATES,,IOWA,141,"LB / ACRE / YEAR, AVG",,2014,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,FERTILIZER,9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,FERTILIZER: (NITROGEN),IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2012-01-01 00:00:00.000,UNITED STATES,,IOWA,142,"LB / ACRE / YEAR, AVG",,2010,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,FERTILIZER,9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,FERTILIZER: (NITROGEN),IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2005-06-11 10:11:36.000,UNITED STATES,,IOWA,141,"LB / ACRE / YEAR, AVG",,2005,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,FERTILIZER,9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,FERTILIZER: (NITROGEN),IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2003-06-11 10:11:36.000,UNITED STATES,,IOWA,133,"LB / ACRE / YEAR, AVG",,2003,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,FERTILIZER,9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,FERTILIZER: (NITROGEN),IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2002-06-11 10:11:36.000,UNITED STATES,,IOWA,122,"LB / ACRE / YEAR, AVG",,2002,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,FERTILIZER,9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,FERTILIZER: (NITROGEN),IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2001-06-11 10:11:36.000,UNITED STATES,,IOWA,125,"LB / ACRE / YEAR, AVG",,2001,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,FERTILIZER,9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,FERTILIZER: (NITROGEN),IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2000-06-11 10:11:36.000,UNITED STATES,,IOWA,131,"LB / ACRE / YEAR, AVG",,2000,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,FERTILIZER,9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,FERTILIZER: (PHOSPHATE),IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2021-05-13 15:00:30.000,UNITED STATES,,IOWA,64,"LB / ACRE / YEAR, AVG",,2021,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,FERTILIZER,9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,FERTILIZER: (PHOSPHATE),IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2018-05-10 15:16:25.000,UNITED STATES,,IOWA,74,"LB / ACRE / YEAR, AVG",,2018,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,FERTILIZER,9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,FERTILIZER: (PHOSPHATE),IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2016-08-31 14:19:39.000,UNITED STATES,,IOWA,75,"LB / ACRE / YEAR, AVG",,2016,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,FERTILIZER,9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,FERTILIZER: (PHOSPHATE),IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2014-05-14 15:12:54.000,UNITED STATES,,IOWA,68,"LB / ACRE / YEAR, AVG",,2014,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,FERTILIZER,9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,FERTILIZER: (PHOSPHATE),IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2012-01-01 00:00:00.000,UNITED STATES,,IOWA,65,"LB / ACRE / YEAR, AVG",,2010,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,FERTILIZER,9000,00000000
APPLICATIONS,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",19,ALL PRODUCTION PRACTICES,,,FERTILIZER: (PHOSPHATE),IOWA,SURVEY,,,,ALL UTILIZATION PRACTICES,ALL CLASSES,2005-06-11 10:11:36.000,UNITED STATES,,IOWA,64,"LB / ACRE / YEAR, AVG",,2005,19,ENVIRONMENTAL,00,,YEAR,IA,,CORN,STATE,FIELD CROPS,00,,ANNUAL,FERTILIZER,9000,00000000
