Value,unit_desc,asd_code,group_desc,freq_desc,agg_level_desc,class_desc,location_desc,domaincat_desc,prodn_practice_desc,CV (%),country_code,congr_district_code,watershed_code,source_desc,commodity_desc,state_fips_code,country_name,watershed_desc,short_desc,week_ending,county_code,begin_code,zip_5,statisticcat_desc,reference_period_desc,state_ansi,util_practice_desc,state_alpha,county_ansi,year,load_time,region_desc,county_name,end_code,domain_desc,sector_desc,state_name,asd_desc
96,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2009-12-13,,50,,PROGRESS,WEEK #50,19,GRAIN,IA,,2009,2013-01-01 12:00:00.000,,,50,TOTAL,CROPS,IOWA,
98,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2009-12-20,,51,,PROGRESS,WEEK #51,19,GRAIN,IA,,2009,2013-01-01 12:00:00.000,,,51,TOTAL,CROPS,IOWA,
0,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2008-09-21,,38,,PROGRESS,WEEK #38,19,GRAIN,IA,,2008,2013-01-01 12:00:00.000,,,38,TOTAL,CROPS,IOWA,
2,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2008-09-28,,39,,PROGRESS,WEEK #39,19,GRAIN,IA,,2008,2013-01-01 12:00:00.000,,,39,TOTAL,CROPS,IOWA,
3,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2008-10-05,,40,,PROGRESS,WEEK #40,19,GRAIN,IA,,2008,2013-01-01 12:00:00.000,,,40,TOTAL,CROPS,IOWA,
7,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2008-10-12,,41,,PROGRESS,WEEK #41,19,GRAIN,IA,,2008,2013-01-01 12:00:00.000,,,41,TOTAL,CROPS,IOWA,
13,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2008-10-19,,42,,PROGRESS,WEEK #42,19,GRAIN,IA,,2008,2013-01-01 12:00:00.000,,,42,TOTAL,CROPS,IOWA,
20,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2008-10-26,,43,,PROGRESS,WEEK #43,19,GRAIN,IA,,2008,2013-01-01 12:00:00.000,,,43,TOTAL,CROPS,IOWA,
43,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2008-11-02,,44,,PROGRESS,WEEK #44,19,GRAIN,IA,,2008,2013-01-01 12:00:00.000,,,44,TOTAL,CROPS,IOWA,
62,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2008-11-09,,45,,PROGRESS,WEEK #45,19,GRAIN,IA,,2008,2013-01-01 12:00:00.000,,,45,TOTAL,CROPS,IOWA,
70,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2008-11-16,,46,,PROGRESS,WEEK #46,19,GRAIN,IA,,2008,2013-01-01 12:00:00.000,,,46,TOTAL,CROPS,IOWA,
86,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2008-11-23,,47,,PROGRESS,WEEK #47,19,GRAIN,IA,,2008,2013-01-01 12:00:00.000,,,47,TOTAL,CROPS,IOWA,
2,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2007-09-09,,36,,PROGRESS,WEEK #36,19,GRAIN,IA,,2007,2013-01-01 12:00:00.000,,,36,TOTAL,CROPS,IOWA,
4,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2007-09-16,,37,,PROGRESS,WEEK #37,19,GRAIN,IA,,2007,2013-01-01 12:00:00.000,,,37,TOTAL,CROPS,IOWA,
7,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2007-09-23,,38,,PROGRESS,WEEK #38,19,GRAIN,IA,,2007,2013-01-01 12:00:00.000,,,38,TOTAL,CROPS,IOWA,
13,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2007-09-30,,39,,PROGRESS,WEEK #39,19,GRAIN,IA,,2007,2013-01-01 12:00:00.000,,,39,TOTAL,CROPS,IOWA,
22,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2007-10-07,,40,,PROGRESS,WEEK #40,19,GRAIN,IA,,2007,2013-01-01 12:00:00.000,,,40,TOTAL,CROPS,IOWA,
37,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2007-10-14,,41,,PROGRESS,WEEK #41,19,GRAIN,IA,,2007,2013-01-01 12:00:00.000,,,41,TOTAL,CROPS,IOWA,
41,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2007-10-21,,42,,PROGRESS,WEEK #42,19,GRAIN,IA,,2007,2013-01-01 12:00:00.000,,,42,TOTAL,CROPS,IOWA,
63,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2007-10-28,,43,,PROGRESS,WEEK #43,19,GRAIN,IA,,2007,2013-01-01 12:00:00.000,,,43,TOTAL,CROPS,IOWA,
83,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2007-11-04,,44,,PROGRESS,WEEK #44,19,GRAIN,IA,,2007,2013-01-01 12:00:00.000,,,44,TOTAL,CROPS,IOWA,
93,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2007-11-11,,45,,PROGRESS,WEEK #45,19,GRAIN,IA,,2007,2013-01-01 12:00:00.000,,,45,TOTAL,CROPS,IOWA,
97,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2007-11-18,,46,,PROGRESS,WEEK #46,19,GRAIN,IA,,2007,2013-01-01 12:00:00.000,,,46,TOTAL,CROPS,IOWA,
1,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2006-09-10,,36,,PROGRESS,WEEK #36,19,GRAIN,IA,,2006,2013-01-01 12:00:00.000,,,36,TOTAL,CROPS,IOWA,
3,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2006-09-17,,37,,PROGRESS,WEEK #37,19,GRAIN,IA,,2006,2013-01-01 12:00:00.000,,,37,TOTAL,CROPS,IOWA,
4,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2006-09-24,,38,,PROGRESS,WEEK #38,19,GRAIN,IA,,2006,2013-01-01 12:00:00.000,,,38,TOTAL,CROPS,IOWA,
8,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2006-10-01,,39,,PROGRESS,WEEK #39,19,GRAIN,IA,,2006,2013-01-01 12:00:00.000,,,39,TOTAL,CROPS,IOWA,
17,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2006-10-08,,40,,PROGRESS,WEEK #40,19,GRAIN,IA,,2006,2013-01-01 12:00:00.000,,,40,TOTAL,CROPS,IOWA,
31,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2006-10-15,,41,,PROGRESS,WEEK #41,19,GRAIN,IA,,2006,2013-01-01 12:00:00.000,,,41,TOTAL,CROPS,IOWA,
48,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2006-10-22,,42,,PROGRESS,WEEK #42,19,GRAIN,IA,,2006,2013-01-01 12:00:00.000,,,42,TOTAL,CROPS,IOWA,
67,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2006-10-29,,43,,PROGRESS,WEEK #43,19,GRAIN,IA,,2006,2013-01-01 12:00:00.000,,,43,TOTAL,CROPS,IOWA,
84,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2006-11-05,,44,,PROGRESS,WEEK #44,19,GRAIN,IA,,2006,2013-01-01 12:00:00.000,,,44,TOTAL,CROPS,IOWA,
93,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2006-11-12,,45,,PROGRESS,WEEK #45,19,GRAIN,IA,,2006,2013-01-01 12:00:00.000,,,45,TOTAL,CROPS,IOWA,
96,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2006-11-19,,46,,PROGRESS,WEEK #46,19,GRAIN,IA,,2006,2013-01-01 12:00:00.000,,,46,TOTAL,CROPS,IOWA,
98,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2006-11-26,,47,,PROGRESS,WEEK #47,19,GRAIN,IA,,2006,2013-01-01 12:00:00.000,,,47,TOTAL,CROPS,IOWA,
1,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2005-09-11,,36,,PROGRESS,WEEK #36,19,GRAIN,IA,,2005,2013-01-01 12:00:00.000,,,36,TOTAL,CROPS,IOWA,
3,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2005-09-18,,37,,PROGRESS,WEEK #37,19,GRAIN,IA,,2005,2013-01-01 12:00:00.000,,,37,TOTAL,CROPS,IOWA,
7,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2005-09-25,,38,,PROGRESS,WEEK #38,19,GRAIN,IA,,2005,2013-01-01 12:00:00.000,,,38,TOTAL,CROPS,IOWA,
12,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2005-10-02,,39,,PROGRESS,WEEK #39,19,GRAIN,IA,,2005,2013-01-01 12:00:00.000,,,39,TOTAL,CROPS,IOWA,
20,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2005-10-09,,40,,PROGRESS,WEEK #40,19,GRAIN,IA,,2005,2013-01-01 12:00:00.000,,,40,TOTAL,CROPS,IOWA,
36,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2005-10-16,,41,,PROGRESS,WEEK #41,19,GRAIN,IA,,2005,2013-01-01 12:00:00.000,,,41,TOTAL,CROPS,IOWA,
61,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2005-10-23,,42,,PROGRESS,WEEK #42,19,GRAIN,IA,,2005,2013-01-01 12:00:00.000,,,42,TOTAL,CROPS,IOWA,
80,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2005-10-30,,43,,PROGRESS,WEEK #43,19,GRAIN,IA,,2005,2013-01-01 12:00:00.000,,,43,TOTAL,CROPS,IOWA,
91,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2005-11-06,,44,,PROGRESS,WEEK #44,19,GRAIN,IA,,2005,2013-01-01 12:00:00.000,,,44,TOTAL,CROPS,IOWA,
96,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2005-11-13,,45,,PROGRESS,WEEK #45,19,GRAIN,IA,,2005,2013-01-01 12:00:00.000,,,45,TOTAL,CROPS,IOWA,
0,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2004-09-12,,37,,PROGRESS,WEEK #37,19,GRAIN,IA,,2004,2013-01-01 12:00:00.000,,,37,TOTAL,CROPS,IOWA,
2,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2004-09-19,,38,,PROGRESS,WEEK #38,19,GRAIN,IA,,2004,2013-01-01 12:00:00.000,,,38,TOTAL,CROPS,IOWA,
5,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2004-09-26,,39,,PROGRESS,WEEK #39,19,GRAIN,IA,,2004,2013-01-01 12:00:00.000,,,39,TOTAL,CROPS,IOWA,
8,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2004-10-03,,40,,PROGRESS,WEEK #40,19,GRAIN,IA,,2004,2013-01-01 12:00:00.000,,,40,TOTAL,CROPS,IOWA,
16,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2004-10-10,,41,,PROGRESS,WEEK #41,19,GRAIN,IA,,2004,2013-01-01 12:00:00.000,,,41,TOTAL,CROPS,IOWA,
30,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2004-10-17,,42,,PROGRESS,WEEK #42,19,GRAIN,IA,,2004,2013-01-01 12:00:00.000,,,42,TOTAL,CROPS,IOWA,
47,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2004-10-24,,43,,PROGRESS,WEEK #43,19,GRAIN,IA,,2004,2013-01-01 12:00:00.000,,,43,TOTAL,CROPS,IOWA,
62,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2004-10-31,,44,,PROGRESS,WEEK #44,19,GRAIN,IA,,2004,2013-01-01 12:00:00.000,,,44,TOTAL,CROPS,IOWA,
77,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2004-11-07,,45,,PROGRESS,WEEK #45,19,GRAIN,IA,,2004,2013-01-01 12:00:00.000,,,45,TOTAL,CROPS,IOWA,
87,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2004-11-14,,46,,PROGRESS,WEEK #46,19,GRAIN,IA,,2004,2013-01-01 12:00:00.000,,,46,TOTAL,CROPS,IOWA,
94,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2004-11-21,,47,,PROGRESS,WEEK #47,19,GRAIN,IA,,2004,2013-01-01 12:00:00.000,,,47,TOTAL,CROPS,IOWA,
97,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2004-11-28,,48,,PROGRESS,WEEK #48,19,GRAIN,IA,,2004,2013-01-01 12:00:00.000,,,48,TOTAL,CROPS,IOWA,
3,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2003-09-14,,37,,PROGRESS,WEEK #37,19,GRAIN,IA,,2003,2013-01-01 12:00:00.000,,,37,TOTAL,CROPS,IOWA,
5,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2003-09-21,,38,,PROGRESS,WEEK #38,19,GRAIN,IA,,2003,2013-01-01 12:00:00.000,,,38,TOTAL,CROPS,IOWA,
10,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2003-09-28,,39,,PROGRESS,WEEK #39,19,GRAIN,IA,,2003,2013-01-01 12:00:00.000,,,39,TOTAL,CROPS,IOWA,
17,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2003-10-05,,40,,PROGRESS,WEEK #40,19,GRAIN,IA,,2003,2013-01-01 12:00:00.000,,,40,TOTAL,CROPS,IOWA,
31,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2003-10-12,,41,,PROGRESS,WEEK #41,19,GRAIN,IA,,2003,2013-01-01 12:00:00.000,,,41,TOTAL,CROPS,IOWA,
55,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2003-10-19,,42,,PROGRESS,WEEK #42,19,GRAIN,IA,,2003,2013-01-01 12:00:00.000,,,42,TOTAL,CROPS,IOWA,
