District,Year,Month,Month_Name,NDVI,Method,Source,Image_Count,Date_Range,Notes,Is_Real_Data
Sirajganj,2022,9,September,0.17142081407920817,S2-Standard,Sentinel-2,14,2022-09-01 to 2022-10-01,,True
Sirajganj,2022,10,October,0.4306876986901167,S2-Standard,Sentinel-2,23,2022-10-01 to 2022-11-01,,True
Sirajganj,2022,11,November,0.38327238871280456,S2-Standard,Sentinel-2,24,2022-11-01 to 2022-12-01,,True
Sirajganj,2022,12,December,0.3521805347842084,S2-Standard,Sentinel-2,21,2022-12-01 to 2023-01-01,,True
Sunamganj,2022,1,January,0.29609968140959125,S2-Standard,Sentinel-2,25,2022-01-01 to 2022-02-01,,True
Sunamganj,2022,2,February,0.5312190703372729,S2-Standard,Sentinel-2,15,2022-02-01 to 2022-03-01,,True
Sunamganj,2022,3,March,0.6219959069450288,S2-Standard,Sentinel-2,24,2022-03-01 to 2022-04-01,,True
Sunamganj,2022,4,April,0.23859023967579432,S2-Standard,Sentinel-2,18,2022-04-01 to 2022-05-01,,True
Sunamganj,2022,5,May,0.006624092084000487,S2-Standard,Sentinel-2,19,2022-05-01 to 2022-06-01,,True
Sunamganj,2022,6,June,-0.19767034086797974,S2-Standard,Sentinel-2,3,2022-06-01 to 2022-07-01,,True
Sunamganj,2022,7,July,-0.054229285737438834,S2-Standard,Sentinel-2,10,2022-07-01 to 2022-08-01,,True
Sunamganj,2022,8,August,0.00960369795453991,S2-Standard,Sentinel-2,19,2022-08-01 to 2022-09-01,,True
Sunamganj,2022,9,September,0.006251747992463377,S2-Standard,Sentinel-2,10,2022-09-01 to 2022-10-01,,True
Sunamganj,2022,10,October,0.07148330950985313,S2-Standard,Sentinel-2,18,2022-10-01 to 2022-11-01,,True
Sunamganj,2022,11,November,0.17932847971747662,S2-Standard,Sentinel-2,24,2022-11-01 to 2022-12-01,,True
Sunamganj,2022,12,December,0.23443788973288823,S2-Standard,Sentinel-2,24,2022-12-01 to 2023-01-01,,True
Sylhet,2022,1,January,0.3607174177912129,S2-Standard,Sentinel-2,27,2022-01-01 to 2022-02-01,,True
Sylhet,2022,2,February,0.46062011964203153,S2-Standard,Sentinel-2,17,2022-02-01 to 2022-03-01,,True
Sylhet,2022,3,March,0.49336727330954344,S2-Standard,Sentinel-2,22,2022-03-01 to 2022-04-01,,True
Sylhet,2022,4,April,0.24019147164237595,S2-Standard,Sentinel-2,17,2022-04-01 to 2022-05-01,,True
Sylhet,2022,5,May,0.02192387458542152,S2-Standard,Sentinel-2,12,2022-05-01 to 2022-06-01,,True
Sylhet,2022,6,June,0.021092634797125014,S2-Standard,Sentinel-2,2,2022-06-01 to 2022-07-01,,True
Sylhet,2022,7,July,0.13485983039162008,S2-Standard,Sentinel-2,17,2022-07-01 to 2022-08-01,,True
Sylhet,2022,8,August,0.1775812226237738,S2-Standard,Sentinel-2,15,2022-08-01 to 2022-09-01,,True
Sylhet,2022,9,September,0.3776845712197997,S2-Standard,Sentinel-2,9,2022-09-01 to 2022-10-01,,True
Sylhet,2022,10,October,0.4585160647406363,S2-Standard,Sentinel-2,18,2022-10-01 to 2022-11-01,,True
Sylhet,2022,11,November,0.5401497904776739,S2-Standard,Sentinel-2,24,2022-11-01 to 2022-12-01,,True
Sylhet,2022,12,December,0.430003861913886,S2-Standard,Sentinel-2,23,2022-12-01 to 2023-01-01,,True
Tangail,2022,1,January,0.37487017585364935,S2-Standard,Sentinel-2,50,2022-01-01 to 2022-02-01,,True
Tangail,2022,2,February,0.23602601183394287,S2-Standard,Sentinel-2,47,2022-02-01 to 2022-03-01,,True
Tangail,2022,3,March,0.5155877071618177,S2-Standard,Sentinel-2,53,2022-03-01 to 2022-04-01,,True
Tangail,2022,4,April,0.2191926340496671,S2-Standard,Sentinel-2,45,2022-04-01 to 2022-05-01,,True
Tangail,2022,5,May,0.19605303526372236,S2-Standard,Sentinel-2,47,2022-05-01 to 2022-06-01,,True
Tangail,2022,6,June,0.13188710494150152,S2-Standard,Sentinel-2,15,2022-06-01 to 2022-07-01,,True
Tangail,2022,7,July,0.15957762602981826,S2-Standard,Sentinel-2,25,2022-07-01 to 2022-08-01,,True
Tangail,2022,8,August,0.15919881196015073,S2-Standard,Sentinel-2,38,2022-08-01 to 2022-09-01,,True
Tangail,2022,9,September,0.3358840930816195,S2-Standard,Sentinel-2,26,2022-09-01 to 2022-10-01,,True
Tangail,2022,10,October,0.5962526033050995,S2-Standard,Sentinel-2,49,2022-10-01 to 2022-11-01,,True
Tangail,2022,11,November,0.5500375193507461,S2-Standard,Sentinel-2,55,2022-11-01 to 2022-12-01,,True
Tangail,2022,12,December,0.44059357383889536,S2-Standard,Sentinel-2,53,2022-12-01 to 2023-01-01,,True
Thakurgaon,2022,1,January,0.433583087795228,S2-Standard,Sentinel-2,11,2022-01-01 to 2022-02-01,,True
Thakurgaon,2022,2,February,0.532704520344867,S2-Standard,Sentinel-2,18,2022-02-01 to 2022-03-01,,True
Thakurgaon,2022,3,March,0.5465011801065398,S2-Standard,Sentinel-2,16,2022-03-01 to 2022-04-01,,True
Thakurgaon,2022,4,April,0.373304905125753,S2-Standard,Sentinel-2,15,2022-04-01 to 2022-05-01,,True
Thakurgaon,2022,5,May,0.48092868966837227,S2-Standard,Sentinel-2,13,2022-05-01 to 2022-06-01,,True
Thakurgaon,2022,6,June,0.16371296328698998,S2-Standard,Sentinel-2,6,2022-06-01 to 2022-07-01,,True
Thakurgaon,2022,7,July,0.21284675134545228,S2-Standard,Sentinel-2,12,2022-07-01 to 2022-08-01,,True
Thakurgaon,2022,8,August,0.3826151757848311,S2-Standard,Sentinel-2,13,2022-08-01 to 2022-09-01,,True
Thakurgaon,2022,9,September,0.3582324259138552,S2-Standard,Sentinel-2,11,2022-09-01 to 2022-10-01,,True
Thakurgaon,2022,10,October,0.6913470028229801,S2-Standard,Sentinel-2,20,2022-10-01 to 2022-11-01,,True
Thakurgaon,2022,11,November,0.44350906915465094,S2-Standard,Sentinel-2,18,2022-11-01 to 2022-12-01,,True
Thakurgaon,2022,12,December,0.31866762868235715,S2-Standard,Sentinel-2,18,2022-12-01 to 2023-01-01,,True
