Area,AP Ratio,District,Season,Avg Temp,Crop Name,Transplant,Growth,Harvest,Production,Min Relative Humidity,Year,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,CN_Ratio,pH_Suitability,Compaction_Risk,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat,is_extreme_Heat_Stress_Days,is_extreme_Wind_Max,Yield,Temp_Range,Drought_Index
715,0.5888111888,Gaibandha,Rabi,31.0,Sesame,Nov,Dec to Jan,Feb,421,45,2022,0.2483249104879115,0.8056408829972127,3.7365511610014552,297.9739641869469,-2494.8242973240563,0.3361120547493766,0.5052634601391561,0.2446402294304136,0.1214564124251778,0.2606232307087425,0.3613569067486802,1024.6324994238396,5.59,17.13,1.51,36.5,26.57,36.92,1.32,11.34,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.179,0.2238,0.0448,1.2733,Moderate,82.59,0.0,1.225,4.57,0.07,4.3,Low Risk,0,0,0,0.5888111888111888,8.0,0.7777777777777778
715,2.116083916,Bhola,Kharif 1,31.5,Mango,April,No Need to Do,April to June,1513,50,2022,0.2564676969903233,1.2035349237855488,3.942883823985219,301.08124480602925,18.25341006993674,0.1937122601154376,0.2246323016939531,0.1700006675577468,0.0229865281816801,0.0546316341362063,0.1186632594549353,925.6032514459698,5.57,31.05,2.48,30.53,27.14,42.37,1.27,12.52,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2186,0.2479,0.0292,1.249,Moderate,1663.21,0.0,3.684180327868853,7.13,0.09,59.17,Low Risk,0,0,0,2.116083916083916,9.0,0.72
716,1.824022346,Khagrachari,Kharif 1,25.0,Wood Apple,May,June to August,August to September,1306,60,2022,0.4956586110086041,2.265935570581182,5.228791156108305,302.52778015570885,17.051875892082368,0.3697962537434924,0.5632408079214678,0.2320701094515291,0.14018144256032,0.3311706984699387,0.3790775086043904,845.5260138827657,5.58,13.79,1.33,32.68,28.85,38.46,1.27,10.36,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3475,0.3579,0.0105,1.0258,Optimal,1145.52,22.0,0.2070491803278688,0.99,0.01,42.59,High Risk,1,0,0,1.824022346368715,10.0,0.5
716,1.477653631,Bagerhat,Rabi,20.0,Boroi,July,No Need to Do,February to March,1058,50,2022,0.3116314170521451,2.4183504530287765,6.3149949671671255,297.294524997996,-2493.9819857135617,0.5118091536297626,0.5711876241926808,0.4540554389640537,0.0511123836913264,0.117132185228627,0.0998660991676999,560.4940229941045,5.73,33.040000000000006,3.2150000000000003,28.25,22.23,49.52,1.23,8.73,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2989,0.3873,0.0884,1.3428,Optimal,220.43,0.0,1.4529166666666666,4.33,0.04,11.23,Low Risk,0,0,0,1.4776536312849162,10.0,0.5
717,8.193863319,Sherpur,Kharif 2,17.0,Cabbage,Sep,Oct to Jan,Feb,5875,60,2022,0.4148718229969904,1.5350156657164042,5.04606545581962,301.705923218627,-7492.9210082461395,0.4523146429553617,0.662903433290502,0.2004443254985731,0.2183642629054117,0.4624591077919289,0.4827707134985717,677.4547800740276,5.74,23.2,2.18,31.38,27.07,41.57,1.29,10.64,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2336,0.2586,0.0251,1.1597,Optimal,1091.34,0.0,1.954471544715448,6.82,0.07,39.33,Low Risk,0,0,0,8.193863319386331,14.0,0.4
718,2.777158774,Pabna,Kharif 1,16.0,Beans,June,July to Nov,Nov to April,1994,60,2022,0.3771397753522145,1.0772293438010012,3.96822527722448,302.5661791269482,16.930163482791954,0.3182950535312654,0.3338369511018429,0.3016887841086959,0.017099365629477,0.032148166993147,0.0537217447766507,947.9696019997368,5.99,19.54,1.47,39.89,19.7,40.41,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2403,0.2753,0.0351,1.2095,Optimal,638.57,42.5,2.4836065573770494,6.75,0.12,21.89,High Risk,1,1,0,2.777158774373259,12.0,0.36666666666666664
720,4.816666667,Narayanganj,Kharif 1,30.0,Jute,March,April to Aug,Sep,3468,70,2022,0.3111986136042585,0.8248069793027003,3.239704017691494,302.9503114153678,16.64004425288047,0.2781595888885383,0.3477409062434406,0.2139360142323902,0.0573974511842566,0.1338048920110504,0.2063471959158542,928.5539633215813,5.64,15.62,1.6,35.04,30.21,34.77,1.3,9.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2926,0.313,0.0204,1.1458,Optimal,896.28,41.0,2.7607377049180326,6.78,0.13,31.49,High Risk,1,0,0,4.816666666666666,20.0,0.5714285714285714
720,1.972222222,Rangpur,Kharif 1,23.0,Jhinga,April,May to June,June to Aug,1420,70,2022,0.331052772471412,1.0149135671891796,3.48760615724044,302.1215613537444,22.662185586800007,0.2434905813790625,0.4001486941371419,0.0468616342173195,0.1476873325734641,0.3532870599198224,0.606542280760941,985.0492344640646,5.6,12.12,1.24,30.27,32.89,36.88,1.3,9.77,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2702,0.2638,-0.0064,0.977,Optimal,1198.2,31.0,2.29344262295082,5.95,0.08,42.47,High Risk,1,0,0,1.9722222222222223,10.0,0.4
720,1.790277778,Brahmanbaria,Rabi,20.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,1289,70,2022,0.3158136853776682,1.079938331001412,4.417240584039453,298.7120527084988,-2495.714638211617,0.4047013967408105,0.6120203918074798,0.2811509765621612,0.1452972743759682,0.3308694152453186,0.3590234072481429,863.2480392790354,5.7,25.48,2.96,34.18,25.82,40.02,1.29,8.61,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.281,0.3096,0.0286,1.1206,Optimal,70.13,0.0,1.0854166666666667,3.64,0.01,3.58,Low Risk,0,0,0,1.790277777777778,10.0,0.35714285714285715
721,2.67961165,Munshiganj,Rabi,20.5,Maize 2,Dec,Jan  to  March,April,1932,50,2022,0.313441352304876,1.2942151558903097,4.767753642255082,298.68502032826973,-2496.5480498691377,0.4228208938710821,0.521983445304389,0.3336655622501818,0.1004070888339689,0.1883178830542072,0.2374695533957767,725.5828241750812,5.44,20.42,2.42,35.02,29.59,35.41,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.1607,0.2073,0.0466,1.3401,Moderate,96.21,0.0,1.3990833333333337,4.12,0.08,4.9,Low Risk,0,0,0,2.679611650485437,13.0,0.54
721,5.140083218,Bagerhat,Kharif 2,16.0,Radish,Oct,Nov to Feb,March,3706,75,2022,0.3431915358837492,2.4183504530287765,5.780086386688027,300.15712075135025,-7492.939971736703,0.507816116388428,0.6214849029628107,0.36797252036576,0.1082292282638344,0.2535123825970506,0.213126808643958,517.8162711223541,5.73,33.040000000000006,3.2150000000000003,28.25,22.23,49.52,1.23,8.73,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3452,0.4253,0.0801,1.2677,Optimal,1451.65,0.0,2.063739837398374,7.47,0.04,52.27,Low Risk,0,0,0,5.140083217753121,12.0,0.29333333333333333
722,4.422437673,Jhenaidah,Rabi,25.0,Danta,March,April to Aug,Sep,3193,75,2022,0.3290742407760618,1.0952096464822652,4.75462031926038,298.5706510060384,-2494.129128568497,0.4873736737659019,0.6072717913709762,0.3797805611465307,0.097682578161477,0.2274912302244455,0.2004264559607635,689.0704221881782,6.21,20.84,1.65,30.96,16.69,52.35,1.26,12.62,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2258,0.2623,0.0365,1.2342,Optimal,101.19,0.0,1.4094166666666663,4.93,0.06,5.26,Low Risk,0,0,0,4.422437673130194,14.0,0.4266666666666667
722,1.837950139,Khagrachari,Kharif 1,23.0,Jhinga,April,May to June,June to Aug,1327,70,2022,0.4956586110086041,2.265935570581182,5.228791156108305,302.52778015570885,17.051875892082368,0.3697962537434924,0.5632408079214678,0.2320701094515291,0.14018144256032,0.3311706984699387,0.3790775086043904,845.5260138827657,5.58,13.79,1.33,32.68,28.85,38.46,1.27,10.36,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3085,0.3248,0.0163,1.0671,Optimal,1145.52,22.0,0.2070491803278688,0.99,0.01,42.59,High Risk,1,0,0,1.8379501385041552,10.0,0.4
723,4.385892116,Satkhira,Kharif 1,11.5,Mukhi Kachu,April,May to Sep,Sep to Feb,3171,65,2022,0.240352115901681,1.618647072991736,3.792952129787688,302.00868909998616,13.13604305182231,0.2158742168273636,0.2721199083647258,0.1194165133466915,0.0671764008354454,0.1527033950180343,0.3111830668002696,1000.8284793588816,5.93,20.48,2.1,32.6,23.58,43.84,1.27,9.75,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3392,0.3818,0.0426,1.1422,Optimal,441.07,42.5,2.1515573770491803,5.36,0.14,14.99,High Risk,1,1,0,4.385892116182573,7.0,0.23076923076923078
724,5.379834254,Rajshahi,Kharif 1,22.5,Chalkumra,March,April to July,July to Oct,3895,65,2022,0.3349605616708444,0.9912658302400515,3.8371436319788232,303.52703994523426,14.988353919696678,0.3026474514785224,0.39139088167786,0.2148030029570647,0.0723563865296984,0.1765878787207953,0.2390781292762124,981.1632526809556,6.11,18.59,1.58,36.24,17.79,45.99,1.29,11.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2256,0.2565,0.0309,1.2072,Optimal,471.39,42.5,2.339508196721312,6.74,0.09,15.87,High Risk,1,1,0,5.379834254143646,9.0,0.4153846153846154
724,3.128453039,Chandpur,Kharif 1,16.0,Beans,June,July to Nov,Nov to April,2265,60,2022,0.3231971642861539,1.586214031549935,4.465064421068837,301.32763927140024,14.392754782154965,0.2646230150831639,0.3248166463103474,0.2069406843342435,0.050602881579085,0.1178759619761039,0.1912263057058054,984.9698542041727,5.52,31.68,3.2150000000000003,32.55,28.9,38.55,1.26,9.13,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2639,0.2883,0.0244,1.1729,Optimal,897.09,34.0,2.7896721311475408,6.68,0.12,31.7,High Risk,1,0,0,3.128453038674033,12.0,0.36666666666666664
725,3.020689655,Rangpur,Rabi,20.5,Sweet Potato,Nov,Dec to March,April,2190,70,2022,0.276910071466818,0.9261363634172812,4.312747053023797,297.7434083952469,-2494.632245175618,0.3888503140062067,0.5272187009814302,0.2976599417574164,0.110333604642324,0.2295587592240138,0.2837431285719959,941.3737150888076,5.6,12.12,1.24,30.27,32.89,36.88,1.3,9.77,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1726,0.1925,0.0198,1.142,Moderate,85.09,0.0,1.4260833333333334,7.0,0.06,4.54,Low Risk,0,0,0,3.0206896551724136,7.0,0.34285714285714286
725,16.29517241,Pabna,Kharif 1,25.0,Green Coconut,May,June to August,August to September,11814,60,2022,0.3771397753522145,1.0772293438010012,3.96822527722448,302.5661791269482,16.930163482791954,0.3182950535312654,0.3338369511018429,0.3016887841086959,0.017099365629477,0.032148166993147,0.0537217447766507,947.9696019997368,5.99,19.54,1.47,39.89,19.7,40.41,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2966,0.3068,0.0102,1.0352,Optimal,638.57,42.5,2.4836065573770494,6.75,0.12,21.89,High Risk,1,1,0,16.295172413793104,10.0,0.5
726,4.867768595,Madaripur,Kharif 2,26.5,Gourd,July,Aug to Jan,Jan to March,3534,75,2022,0.3839570830404489,1.496679831247745,5.297977538148725,301.0636470176722,-7492.913336056465,0.4349038176803514,0.5680438314099354,0.2382060091531424,0.1480005797634093,0.329837822256793,0.3403064625939611,747.762894569038,5.63,23.44,2.78,31.52,30.48,38.0,1.29,8.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3137,0.3723,0.0586,1.2412,Optimal,1238.15,0.0,2.1439024390243904,7.37,0.03,44.67,Low Risk,0,0,0,4.867768595041323,17.0,0.4666666666666667
728,5.302197802,Rajshahi,Rabi,25.0,Danta,March,April to Aug,Sep,3860,75,2022,0.2920275355121499,1.0233220280000948,4.7195678897537885,297.81099456725406,-2494.783993747933,0.4071692914434033,0.4771080227246705,0.3250446250255215,0.0693367210425823,0.152063397699149,0.1702896620636238,853.6588586730844,6.11,18.59,1.58,36.24,17.79,45.99,1.29,11.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.216,0.248,0.032,1.2263,Moderate,75.78,0.0,1.4068333333333334,5.11,0.13,4.06,Low Risk,0,0,0,5.302197802197802,14.0,0.4266666666666667
728,2.129120879,Khagrachari,Kharif 1,16.0,Beans,June,July to Nov,Nov to April,1550,60,2022,0.4956586110086041,2.265935570581182,5.228791156108305,302.52778015570885,17.051875892082368,0.3697962537434924,0.5632408079214678,0.2320701094515291,0.14018144256032,0.3311706984699387,0.3790775086043904,845.5260138827657,5.58,13.79,1.33,32.68,28.85,38.46,1.27,10.36,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2835,0.3147,0.0311,1.1391,Optimal,1145.52,22.0,0.2070491803278688,0.99,0.01,42.59,High Risk,1,0,0,2.129120879120879,12.0,0.36666666666666664
728,0.5151098901,Mymensingh,Kharif 2,15.0,Lentil,Oct,Nov  to  Feb,Feb to March,375,85,2022,0.4106339130402252,1.4748403173334657,5.057316705379154,301.6496706149745,-7492.914102170085,0.4772785243649096,0.6661036234448312,0.1389876607018474,0.236589897802256,0.5271159627429838,0.4957061458339745,722.0789151781311,5.73,16.23,1.49,31.27,29.94,38.8,1.31,10.89,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2188,0.2555,0.0366,1.2326,Optimal,1391.11,0.0,1.5408130081300817,5.49,0.03,50.58,Low Risk,0,0,0,0.5151098901098901,10.0,0.23529411764705882
729,1.249657064,Gaibandha,Kharif 2,25.0,Garlic,Oct,Nov to Jan,Feb,911,65,2022,0.3527673916625468,1.3555939339437526,4.6690832097709,300.81797875461086,-7492.912896880456,0.3718431203390883,0.5191748931888249,0.1862351151714448,0.15295885284798,0.3329397780173801,0.4113531876251871,775.7867248374891,5.59,17.13,1.51,36.5,26.57,36.92,1.32,11.34,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1993,0.24,0.0407,1.235,Moderate,1091.34,0.0,1.954471544715448,6.82,0.07,39.33,Low Risk,0,0,0,1.2496570644718792,10.0,0.46153846153846156
729,2.288065844,Jhenaidah,Rabi,20.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,1668,70,2022,0.3290742407760618,1.0952096464822652,4.75462031926038,298.5706510060384,-2494.129128568497,0.4873736737659019,0.6072717913709762,0.3797805611465307,0.097682578161477,0.2274912302244455,0.2004264559607635,689.0704221881782,6.21,20.84,1.65,30.96,16.69,52.35,1.26,12.62,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2533,0.2825,0.0292,1.1389,Optimal,101.19,0.0,1.4094166666666663,4.93,0.06,5.26,Low Risk,0,0,0,2.288065843621399,10.0,0.35714285714285715
729,2.368998628,Mymensingh,Rabi,20.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,1727,70,2022,0.2852100822531653,0.8750133772253499,4.081346875197492,298.16541387603587,-2495.0790468328323,0.378034064193858,0.5686833849186683,0.2733859403767918,0.1370568795310713,0.2952974445418765,0.3625516653461888,762.4059923605058,5.73,16.23,1.49,31.27,29.94,38.8,1.31,10.89,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2651,0.2873,0.0223,1.1049,Optimal,80.15,0.0,1.1035,4.02,0.01,4.17,Low Risk,0,0,0,2.3689986282578874,10.0,0.35714285714285715
730,9.063013699,Noakhali,Kharif 1,31.5,Mango,April,No Need to Do,April to June,6616,50,2022,0.3175458470826783,1.6321282104985515,4.167741732070979,302.2793504191985,19.92480629619872,0.2317849420819408,0.3485228861940609,0.1125262690416429,0.1108842442473148,0.235996617152418,0.4783927862238563,892.7393467460697,5.79,23.52,1.72,33.46,29.05,37.49,1.31,13.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.224,0.2386,0.0146,1.1576,Moderate,1243.4,0.0,4.176393442622951,8.21,0.16,44.3,Low Risk,0,0,0,9.063013698630137,9.0,0.72
731,7.452804378,Habiganj,Kharif 1,25.0,Green Coconut,May,June to August,August to September,5448,60,2022,0.2676037765906229,1.0601290639054963,3.2810718893217343,301.84745518835024,21.53618938465714,0.2535987872124722,0.4094105700184439,0.1404958846908667,0.1130727554184788,0.2689146853275772,0.4458726189559548,850.8114946123005,5.58,32.61,2.19,28.52,25.83,45.65,1.23,14.88,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3676,0.367,-0.0006,0.9937,Optimal,2073.38,26.0,2.1707377049180328,6.14,0.09,74.75,High Risk,0,0,0,7.45280437756498,10.0,0.5
732,3.023224044,Khulna,Rabi,20.0,Pumpkin,Sep,Oct to Nov,Nov to Feb,2213,50,2022,0.2724291081284525,2.266436149345364,5.191811377269587,297.53771486299524,-2494.2849644778125,0.4478072886559674,0.4979323952822052,0.4194859752623969,0.0344804673061667,0.0784464200198082,0.0769984504040904,650.3819804883071,5.81,18.99,1.82,32.95,24.57,42.51,1.28,10.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4024,0.4929,0.0905,1.2418,Optimal,127.01,0.0,1.347,4.74,0.03,6.57,Low Risk,0,0,0,3.023224043715847,10.0,0.5
734,13.1866485,Gopalganj,Kharif 2,29.0,Sugarcane,Oct,Nov to Aug,Aug to Sep,9679,45,2022,0.3802931700889812,1.752495481315282,5.507767104559711,301.0418466723125,-7492.930693000751,0.5305792218427732,0.6431246483263354,0.373290152738146,0.1281471103202094,0.2698344955881894,0.2415230469733384,647.2486283291205,5.59,29.57,2.31,33.11,25.11,41.8,1.25,12.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4382,0.713,0.2747,1.7364,Optimal,1238.15,0.0,2.1439024390243904,7.37,0.03,44.67,Low Risk,0,0,0,13.1866485013624,18.0,0.8444444444444444
735,2.402721088,Netrokona,Kharif 2,25.0,Garlic,Oct,Nov to Jan,Feb,1766,65,2022,0.3188958013478676,1.131583721288191,4.059623626879707,300.983105062745,-7492.921479343506,0.3128406234491341,0.4572107645523022,0.1097388440365386,0.1490505181532676,0.3474719205157636,0.4764423383061769,759.3640417479114,5.92,19.91,1.93,36.51,29.44,34.05,1.29,10.31,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2596,0.2852,0.0257,1.1111,Optimal,1391.11,0.0,1.5408130081300817,5.49,0.03,50.58,Low Risk,0,0,0,2.4027210884353742,10.0,0.46153846153846156
736,4.58423913,Jhenaidah,Kharif 1,11.5,Mukhi Kachu,April,May to Sep,Sep to Feb,3374,65,2022,0.3784457199851799,1.075833097382126,3.989334097416896,303.7889509535939,13.399109142973664,0.3670210897373056,0.4932941383053687,0.2515724809224544,0.1061156122254977,0.2417216573829143,0.2891267428295461,766.1341203091142,6.21,20.84,1.65,30.96,16.69,52.35,1.26,12.62,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2376,0.2694,0.0318,1.1753,Optimal,558.92,42.5,2.47672131147541,6.36,0.08,19.09,High Risk,1,1,0,4.584239130434782,7.0,0.23076923076923078
736,0.4850543478,Moulvibazar,Kharif 2,22.5,Rape & Mustard,Oct,Nov to Feb,Feb to April,357,65,2022,0.425724750754737,2.165224589475353,5.805774738929674,301.24948580555593,-7492.91741978459,0.4415576337667176,0.6199927514832799,0.2298372609953658,0.1655338697866212,0.3901554904879141,0.3748862144552474,576.5795702892858,6.08,16.13,2.15,32.01,29.74,38.23,1.3,7.5,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2294,0.2798,0.0504,1.2837,Optimal,1626.4,2.0,1.23,5.03,0.02,58.31,Moderate Risk,0,0,0,0.485054347826087,15.0,0.46153846153846156
737,13.27137042,Kurigram,Kharif 1,34.5,Jack Fruit,April,No Need to Do,April to June,9781,70,2022,0.2385242138709197,0.7155422982441613,2.713601705702075,300.720540470831,23.70364085097172,0.1832119018047475,0.2500938130926464,0.0474631119536175,0.0918731121524391,0.2026307011390289,0.5014582090324571,969.6510007084167,5.63,18.2,1.97,32.46,34.49,33.03,1.31,9.23,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3224,0.3355,0.0131,1.0378,Optimal,1572.26,17.0,2.044918032786885,6.81,0.04,57.18,High Risk,0,0,0,13.271370420624152,25.0,0.6714285714285714
739,2.090663058,Thakurgaon,Kharif 2,25.0,Garlic,Oct,Nov to Jan,Feb,1545,65,2022,0.448024240075296,1.5887071804852426,5.230676145959172,301.6952905832605,-7492.91047108829,0.4689259184190793,0.6913470028229801,0.3582324259138552,0.1525557259834554,0.3331145769091249,0.3253301214353357,690.524875521508,5.85,20.19,1.81,30.97,32.95,36.08,1.3,11.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2304,0.2587,0.0283,1.1352,Optimal,1137.55,0.0,1.992032520325204,7.4,0.04,40.9,Low Risk,0,0,0,2.0906630581867387,10.0,0.46153846153846156
739,8.765899865,Mymensingh,Kharif 2,26.5,Pineapple,Sep,Sep to May,June to Aug,6478,70,2022,0.4106339130402252,1.4748403173334657,5.057316705379154,301.6496706149745,-7492.914102170085,0.4772785243649096,0.6661036234448312,0.1389876607018474,0.236589897802256,0.5271159627429838,0.4957061458339745,722.0789151781311,5.73,16.23,1.49,31.27,29.94,38.8,1.31,10.89,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2724,0.2909,0.0185,1.1217,Optimal,1391.11,0.0,1.5408130081300817,5.49,0.03,50.58,Low Risk,0,0,0,8.765899864682003,17.0,0.5
740,3.810810811,Jhallokati,Rabi,20.5,Sweet Potato,Nov,Dec to March,April,2820,70,2022,0.3345963166329672,1.3398176673712916,5.37448724352439,298.53986449587376,-2496.3111265011707,0.4739498262349428,0.5645420349590545,0.3980482373190764,0.0802922536157552,0.1664937976399781,0.1694108725676658,650.8459620508035,5.93,21.42,2.0,31.9,16.34,51.81,1.29,10.7,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1799,0.2419,0.062,1.4752,Moderate,220.43,0.0,1.4529166666666666,4.33,0.04,11.23,Low Risk,0,0,0,3.810810810810811,7.0,0.34285714285714286
742,6.132075472,Jhallokati,Kharif 1,25.0,Amra,June,June to August,August to September,4550,60,2022,0.3908926148183027,1.3406781377001793,4.48509806637352,301.55313213896227,13.569860619161386,0.3876869700531973,0.4467251837879121,0.3198153813956541,0.0524303262558745,0.126909802392258,0.1352388145742432,808.2878616013272,5.93,21.42,2.0,31.9,16.34,51.81,1.29,10.7,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.324,0.3428,0.0188,1.0556,Optimal,656.33,42.5,2.48188524590164,5.86,0.04,22.73,High Risk,1,1,0,6.132075471698113,10.0,0.5
742,4.551212938,Rajshahi,Kharif 1,11.5,Mukhi Kachu,April,May to Sep,Sep to Feb,3377,65,2022,0.3349605616708444,0.9912658302400515,3.8371436319788232,303.52703994523426,14.988353919696678,0.3026474514785224,0.39139088167786,0.2148030029570647,0.0723563865296984,0.1765878787207953,0.2390781292762124,981.1632526809556,6.11,18.59,1.58,36.24,17.79,45.99,1.29,11.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2251,0.2542,0.029,1.1636,Optimal,471.39,42.5,2.339508196721312,6.74,0.09,15.87,High Risk,1,1,0,4.551212938005391,7.0,0.23076923076923078
742,6.080862534,Jhenaidah,Kharif 2,21.0,Puishak,Aug,Sep to Jan,Feb,4512,65,2022,0.4638790288307386,1.771819157415158,5.673132335075849,302.18858403031936,-7492.910794122145,0.5025062107773226,0.7437649112435227,0.3220885598782582,0.1986776556458701,0.4216763513652645,0.3953735324754241,683.9099685457547,6.21,20.84,1.65,30.96,16.69,52.35,1.26,12.62,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2569,0.2823,0.0254,1.1197,Optimal,996.2,0.0,2.1582926829268296,7.83,0.11,35.83,Low Risk,0,0,0,6.080862533692723,18.0,0.46153846153846156
744,5.275537634,Bogura,Kharif 2,26.5,Gourd,July,Aug to Jan,Jan to March,3925,75,2022,0.4077114327267585,1.4962287140444237,5.025590353444107,301.0697146487613,-7492.924533433408,0.38070386638011,0.6043189721273731,0.1458454463723086,0.2044261145515634,0.4584735257550645,0.5369688427263206,788.5407535084446,6.18,17.93,1.68,35.2,21.52,43.28,1.3,10.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2206,0.2576,0.037,1.225,Optimal,913.65,0.0,2.2352032520325205,7.91,0.03,32.7,Low Risk,0,0,0,5.275537634408602,17.0,0.4666666666666667
745,5.420134228,Habiganj,Kharif 1,30.0,Jute,March,April to Aug,Sep,4038,70,2022,0.2676037765906229,1.0601290639054963,3.2810718893217343,301.84745518835024,21.53618938465714,0.2535987872124722,0.4094105700184439,0.1404958846908667,0.1130727554184788,0.2689146853275772,0.4458726189559548,850.8114946123005,5.58,32.61,2.19,28.52,25.83,45.65,1.23,14.88,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2974,0.3147,0.0173,1.1595,Optimal,2073.38,26.0,2.1707377049180328,6.14,0.09,74.75,High Risk,0,0,0,5.420134228187919,20.0,0.5714285714285714
745,18.10201342,Meherpur,Kharif 2,29.0,Sugarcane,Oct,Nov to Aug,Aug to Sep,13486,45,2022,0.4257904032498705,1.3856832593872956,5.168206300041263,302.5247032836653,-7493.044154506788,0.438037926366824,0.6557736174550848,0.1259660232378597,0.2354072905942809,0.5298075942172251,0.537413033037566,737.1903838356752,6.22,19.2,1.42,37.87,18.94,43.2,1.28,13.51,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2097,0.2512,0.0415,1.2769,Optimal,762.83,9.0,2.270813008130081,8.43,0.04,27.12,Moderate Risk,0,0,0,18.102013422818796,18.0,0.8444444444444444
749,2.618157543,Pabna,Kharif 2,21.0,Palong Shak,Aug,Sep to Jan,Feb,1961,65,2022,0.3450874313626605,1.313267438294684,4.795211290792048,301.587045934829,-7492.918581822548,0.4011080041399766,0.576205463230183,0.2655064359584098,0.1582751120757719,0.3106990272717732,0.3945947486516322,795.6505658138942,5.99,19.54,1.47,39.89,19.7,40.41,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.262,0.2879,0.0259,1.1155,Optimal,984.86,0.0,2.2982113821138213,8.54,0.08,35.29,Low Risk,0,0,0,2.618157543391188,18.0,0.46153846153846156
749,3.770360481,Bogura,Kharif 2,27.5,Patal,Aug,Sep to Jan,Jan to March,2824,60,2022,0.4077114327267585,1.4962287140444237,5.025590353444107,301.0697146487613,-7492.924533433408,0.38070386638011,0.6043189721273731,0.1458454463723086,0.2044261145515634,0.4584735257550645,0.5369688427263206,788.5407535084446,6.18,17.93,1.68,35.2,21.52,43.28,1.3,10.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2171,0.2529,0.0358,1.2302,Optimal,913.65,0.0,2.2352032520325205,7.91,0.03,32.7,Low Risk,0,0,0,3.7703604806408544,15.0,0.5833333333333334
