Khu vực,Tiểu bang,Lượng mưa trung bình,Nhiệt độ trung bình của năm,Tỷ lệ đất được tưới tiêu,Tổng lượng phân bón tiêu thụ trong năm,Loại cây ở khu vực đó,Năng suất trung bình của khu vực
Chikmangaluru,Karnataka,2746.2,27.0,Spray,0.0,Coconut,103.0
Chikmangaluru,Karnataka,2746.2,27.0,Spray,0.0,Coconut,71.0
Chikmangaluru,Karnataka,3360.0,27.0,Spray,0.0,Coconut,3961.0
Chikmangaluru,Karnataka,3360.0,27.0,Spray,0.0,Coconut,4247.0
Chikmangaluru,Karnataka,3360.0,27.0,Spray,0.0,Coconut,3290.0
Chikmangaluru,Karnataka,3605.4,27.0,Spray,0.0,Coconut,3138.0
Chikmangaluru,Karnataka,3605.4,27.2,Spray,0.0,Coconut,3423.0
Chikmangaluru,Karnataka,3605.4,27.2,Spray,0.0,Coconut,3899.0
Chikmangaluru,Karnataka,3512.4,27.2,Spray,0.0,Coconut,4015.0
Chikmangaluru,Karnataka,3512.4,27.0,Spray,0.0,Coconut,4279.0
Chikmangaluru,Karnataka,3512.4,27.0,Spray,0.0,Coconut,4167.0
Chikmangaluru,Karnataka,3296.0,27.0,Spray,0.0,Coconut,4479.0
Chikmangaluru,Karnataka,3296.0,27.0,Spray,0.0,Coconut,3699.0
Chikmangaluru,Karnataka,3296.0,27.0,Spray,0.0,Coconut,4904.0
Chikmangaluru,Karnataka,3550.0,27.0,Spray,0.0,Coconut,2821.0
Chikmangaluru,Karnataka,3550.0,27.2,Spray,0.0,Coconut,3472.0
Chikmangaluru,Karnataka,3550.0,27.2,Spray,0.0,Coconut,3647.0
Chikmangaluru,Karnataka,3654.0,27.2,Spray,0.0,Coconut,393.0
Chikmangaluru,Karnataka,3654.0,27.1,Spray,0.0,Coconut,167.0
Chikmangaluru,Karnataka,3654.0,27.1,Spray,0.0,Coconut,71.0
Chikmangaluru,Karnataka,3105.0,37.0,Spray,0.0,Coconut,32.0
Chikmangaluru,Karnataka,3105.0,38.0,Spray,0.0,Coconut,22.0
Chikmangaluru,Karnataka,3105.0,38.0,Spray,0.0,Coconut,25.0
Chikmangaluru,Karnataka,2903.1,39.0,Spray,0.0,Coconut,12.0
Chikmangaluru,Karnataka,2903.1,39.0,Drip,0.0,Cocoa,2089.0
Hassan,Karnataka,2903.1,40.0,Drip,0.0,Cocoa,2810.0
Hassan,Karnataka,2996.6,40.0,Drip,0.0,Cocoa,841.0
Hassan,Karnataka,2996.6,40.0,Drip,0.0,Cocoa,3550.0
Hassan,Karnataka,2996.6,41.0,Drip,0.0,Cocoa,109.0
Hassan,Karnataka,3522.8,41.0,Drip,0.0,Cocoa,3368.0
Hassan,Karnataka,3522.8,41.0,Drip,0.0,Coffee,3671.0
Hassan,Karnataka,3522.8,42.0,Drip,0.0,Coffee,2404.0
Hassan,Karnataka,3729.8,42.0,Drip,0.0,Coffee,2805.0
Hassan,Karnataka,3729.8,42.0,Drip,0.0,Coffee,2331.0
Hassan,Karnataka,3729.8,43.0,Drip,0.0,Coffee,2088.0
Hassan,Karnataka,2746.2,27.0,Drip,0.0,Coffee,2628.0
Hassan,Karnataka,2746.2,27.0,Drip,0.0,Coffee,1939.0
Hassan,Karnataka,2746.2,27.0,Drip,0.0,Coffee,1871.0
Hassan,Karnataka,3360.0,27.0,Drip,0.0,Coffee,1868.0
Hassan,Karnataka,3605.4,27.0,Drip,0.0,Coffee,1901.0
Hassan,Karnataka,3605.4,27.2,Drip,0.0,Coffee,972.0
Hassan,Karnataka,3512.4,27.2,Drip,0.0,Coffee,874.0
Hassan,Karnataka,3512.4,27.2,Drip,0.0,Cardamum,592.0
Hassan,Karnataka,3512.4,27.0,Drip,0.0,Cardamum,864.0
Hassan,Karnataka,3296.0,27.0,Drip,0.0,Cardamum,5373.0
Hassan,Karnataka,3296.0,27.0,Drip,0.0,Cardamum,6589.0
Hassan,Karnataka,3296.0,27.0,Drip,0.0,Cardamum,5107.0
Hassan,Karnataka,3550.0,27.0,Drip,0.0,Cardamum,5518.0
Hassan,Karnataka,3550.0,27.0,Drip,0.0,Cardamum,4912.0
Hassan,Karnataka,3550.0,27.2,Drip,0.0,Cardamum,3830.0
Hassan,Karnataka,3654.0,27.2,Drip,0.0,Cardamum,4.0
Hassan,Karnataka,3654.0,27.2,Drip,0.0,Cardamum,9.0
Hassan,Karnataka,3654.0,27.1,Drip,0.0,Cardamum,12.0
Hassan,Karnataka,2903.1,26.8,Drip,0.0,Cardamum,3550.0
Hassan,Karnataka,2903.1,27.1,Drip,0.0,Pepper,109.0
Hassan,Karnataka,2903.1,27.1,Drip,0.0,Pepper,3368.0
Hassan,Karnataka,2996.6,26.8,Drip,0.0,Pepper,3671.0
Hassan,Karnataka,2996.6,26.8,Drip,0.0,Pepper,2404.0
Hassan,Karnataka,2996.6,26.8,Drip,0.0,Pepper,2805.0
Hassan,Karnataka,3522.8,37.0,Drip,0.0,Pepper,2331.0
Hassan,Karnataka,3522.8,37.0,Drip,0.0,Pepper,2088.0
Hassan,Karnataka,3522.8,37.0,Drip,0.0,Pepper,2628.0
Hassan,Karnataka,3729.8,38.0,Basin,0.0,Pepper,1939.0
Hassan,Karnataka,3729.8,38.0,Basin,0.0,Pepper,1871.0
Hassan,Karnataka,3729.8,38.0,Basin,0.0,Pepper,1868.0
Hassan,Karnataka,3360.0,40.0,Basin,0.0,Pepper,1901.0
Hassan,Karnataka,3360.0,40.0,Basin,0.0,Arecanut,972.0
Hassan,Karnataka,3360.0,40.0,Basin,0.0,Arecanut,874.0
Hassan,Karnataka,3605.4,41.0,Basin,0.0,Arecanut,592.0
Hassan,Karnataka,3605.4,41.0,Basin,0.0,Arecanut,864.0
Hassan,Karnataka,3605.4,41.0,Basin,0.0,Arecanut,5373.0
Hassan,Karnataka,3512.4,42.0,Basin,0.0,Arecanut,6589.0
Hassan,Karnataka,3512.4,42.0,Basin,0.0,Arecanut,5107.0
Hassan,Karnataka,3512.4,27.0,Basin,0.0,Arecanut,5518.0
Hassan,Karnataka,3296.0,27.0,Basin,0.0,Arecanut,4912.0
Hassan,Karnataka,3296.0,27.0,Basin,0.0,Arecanut,3830.0
Hassan,Karnataka,3296.0,27.0,Basin,0.0,Arecanut,4.0
Hassan,Karnataka,3550.0,27.0,Basin,0.0,Arecanut,9.0
Hassan,Karnataka,3550.0,27.0,Basin,0.0,Arecanut,12.0
Hassan,Karnataka,3550.0,27.2,Basin,0.0,Arecanut,2089.0
Hassan,Karnataka,3654.0,27.2,Basin,0.0,Arecanut,2810.0
Hassan,Karnataka,3654.0,27.2,Basin,0.0,Ginger,841.0
Hassan,Karnataka,3654.0,27.0,Basin,0.0,Ginger,3550.0
Hassan,Karnataka,3105.0,27.2,Basin,0.0,Ginger,2088.0
Hassan,Karnataka,3105.0,27.2,Basin,0.0,Ginger,2628.0
Hassan,Karnataka,3105.0,27.1,Basin,0.0,Ginger,1939.0
Hassan,Karnataka,2996.6,37.0,Basin,0.0,Tea,1901.0
Hassan,Karnataka,2996.6,37.0,Basin,0.0,Tea,972.0
Hassan,Karnataka,2996.6,37.0,Basin,0.0,Tea,874.0
Hassan,Karnataka,3522.8,38.0,Basin,0.0,Tea,592.0
Hassan,Karnataka,3522.8,38.0,Basin,0.0,Tea,864.0
Hassan,Karnataka,3522.8,38.0,Spray,0.0,Tea,5373.0
Hassan,Karnataka,3729.8,39.0,Spray,0.0,Tea,6589.0
Hassan,Karnataka,3729.8,39.0,Spray,0.0,Tea,5107.0
Hassan,Karnataka,3729.8,39.0,Spray,0.0,Tea,5518.0
Hassan,Karnataka,2746.2,40.0,Spray,0.0,Tea,4912.0
Hassan,Karnataka,2746.2,40.0,Spray,0.0,Tea,3830.0
Hassan,Karnataka,3360.0,41.0,Spray,0.0,Tea,2783.0
Hassan,Karnataka,3360.0,41.0,Spray,0.0,Tea,1533.0
Hassan,Karnataka,3360.0,41.0,Spray,0.0,Paddy,1647.0
Hassan,Karnataka,3605.4,42.0,Spray,0.0,Paddy,975.0
Hassan,Karnataka,3605.4,42.0,Spray,0.0,Paddy,2.0
Hassan,Karnataka,3605.4,42.0,Spray,0.0,Paddy,836.0
Hassan,Karnataka,3512.4,43.0,Spray,0.0,Paddy,806.0
Hassan,Karnataka,3512.4,43.0,Spray,0.0,Paddy,880.0
Hassan,Karnataka,3512.4,27.0,Spray,0.0,Paddy,770.0
Hassan,Karnataka,3296.0,27.0,Spray,0.0,Paddy,395.0
Hassan,Karnataka,3296.0,27.0,Spray,0.0,Paddy,187.0
Mangalore,Karnataka,3550.0,27.0,Spray,0.0,Paddy,121.0
Mangalore,Karnataka,3550.0,27.0,Spray,0.0,Paddy,103.0
Mangalore,Karnataka,3550.0,27.2,Spray,0.0,Paddy,71.0
Mangalore,Karnataka,3654.0,27.2,Spray,0.0,Paddy,3961.0
Mangalore,Karnataka,3654.0,27.2,Spray,0.0,Paddy,4247.0
Mangalore,Karnataka,3654.0,27.0,Spray,0.0,Groundnut,3290.0
Mangalore,Karnataka,3105.0,27.2,Spray,0.0,Groundnut,4479.0
Mangalore,Karnataka,3105.0,27.2,Spray,0.0,Groundnut,3699.0
Mangalore,Karnataka,3105.0,27.1,Spray,0.0,Groundnut,4904.0
Mangalore,Karnataka,2903.1,27.1,Spray,0.0,Groundnut,3472.0
Mangalore,Karnataka,2903.1,26.8,Spray,0.0,Groundnut,3647.0
Mangalore,Karnataka,2903.1,26.8,Spray,0.0,Groundnut,393.0
Mangalore,Karnataka,2996.6,26.8,Spray,0.0,Groundnut,167.0
Mangalore,Karnataka,2996.6,37.0,Spray,0.0,Blackgram,71.0
Mangalore,Karnataka,2996.6,37.0,Spray,0.0,Blackgram,52.0
Mangalore,Karnataka,3522.8,38.0,Spray,0.0,Blackgram,2783.0
Mangalore,Karnataka,3522.8,38.0,Spray,0.0,Blackgram,1533.0
Mangalore,Karnataka,3729.8,38.0,Drip,0.0,Blackgram,1647.0
Mangalore,Karnataka,3729.8,39.0,Drip,0.0,Blackgram,975.0
Mangalore,Karnataka,3729.8,39.0,Drip,0.0,Blackgram,2.0
Mangalore,Karnataka,2746.2,39.0,Drip,0.0,Blackgram,836.0
Mangalore,Karnataka,2746.2,40.0,Drip,0.0,Blackgram,806.0
Mangalore,Karnataka,2746.2,40.0,Drip,0.0,Blackgram,880.0
Mangalore,Karnataka,3360.0,40.0,Drip,0.0,Blackgram,770.0
Mangalore,Karnataka,3360.0,41.0,Drip,0.0,Blackgram,395.0
Mangalore,Karnataka,3360.0,41.0,Drip,0.0,Blackgram,187.0
Mangalore,Karnataka,3605.4,41.0,Drip,0.0,Blackgram,187.0
Mangalore,Karnataka,3605.4,42.0,Drip,0.0,Cashew,121.0
Mangalore,Karnataka,3605.4,42.0,Drip,0.0,Cashew,103.0
Mangalore,Karnataka,3512.4,42.0,Drip,0.0,Cashew,71.0
Mangalore,Karnataka,3512.4,43.0,Drip,0.0,Cashew,3961.0
Mangalore,Karnataka,3512.4,27.0,Drip,0.0,Cashew,4247.0
Mangalore,Karnataka,3296.0,27.0,Drip,0.0,Cashew,3290.0
Mangalore,Karnataka,3296.0,27.0,Drip,0.0,Cashew,3138.0
Mangalore,Karnataka,3296.0,27.0,Drip,0.0,Cashew,3423.0
Mangalore,Karnataka,3550.0,27.0,Drip,0.0,Cashew,3899.0
Mangalore,Karnataka,3550.0,27.0,Drip,0.0,Cashew,4015.0
Mangalore,Karnataka,3550.0,27.2,Drip,0.0,Cashew,4279.0
Mangalore,Karnataka,3654.0,27.2,Drip,0.0,Cashew,4167.0
Mangalore,Karnataka,3654.0,27.2,Drip,0.0,Cashew,4479.0
Mangalore,Karnataka,3654.0,27.0,Drip,0.0,Cashew,3699.0
Mangalore,Karnataka,3105.0,27.2,Drip,0.0,Coconut,71.0
Mangalore,Karnataka,3105.0,27.2,Drip,0.0,Coconut,52.0
Mangalore,Karnataka,3105.0,27.1,Drip,0.0,Coconut,2570.0
Mangalore,Karnataka,2903.1,39.0,Basin,0.0,Ginger,792.0
Mangalore,Karnataka,2996.6,39.0,Basin,0.0,Ginger,2570.0
Mangalore,Karnataka,3522.8,40.0,Basin,0.0,Ginger,1402.0
Mangalore,Karnataka,3729.8,41.0,Basin,0.0,Ginger,1132.0
Mangalore,Karnataka,2746.2,42.0,Basin,0.0,Ginger,804.0
Kodagu,Karnataka,3360.0,128.0,Drip,0.0,Coconut,792.0
Kodagu,Karnataka,3605.4,131.0,Drip,0.0,Coconut,338.0
Kodagu,Karnataka,3512.4,134.0,Drip,0.0,Coconut,404.0
Kodagu,Karnataka,3296.0,137.0,Drip,0.0,Coconut,343.0
Kodagu,Karnataka,3550.0,140.0,Drip,0.0,Coconut,336.0
Kodagu,Karnataka,3654.0,143.0,Drip,0.0,Coconut,316.0
Mysuru,Karnataka,3105.0,152.0,Drip,0.0,Coconut,221.0
Mysuru,Karnataka,2903.1,158.0,Drip,0.0,Coconut,283.0
Mysuru,Karnataka,2996.6,160.0,Drip,0.0,Coconut,7157.0
Mysuru,Karnataka,2996.6,161.0,Drip,0.0,Coconut,8700.0
Mysuru,Karnataka,3522.8,163.0,Drip,0.0,Coconut,8838.0
Mysuru,Karnataka,3522.8,164.0,Drip,0.0,Coconut,8954.0
Mysuru,Karnataka,2903.1,166.0,Drip,0.0,Coconut,9230.0
Kasaragodu,Karnataka,3729.8,175.0,Basin,0.0,Coconut,114.0
Kasaragodu,Karnataka,3729.8,176.0,Basin,0.0,Coconut,3.0
Kasaragodu,Karnataka,3729.8,177.0,Basin,0.0,Coconut,95.0
Kasaragodu,Karnataka,2746.2,178.0,Basin,0.0,Coconut,19.0
Kasaragodu,Karnataka,2746.2,179.0,Basin,0.0,Coconut,54.0
Kasaragodu,Karnataka,2746.2,180.0,Basin,0.0,Coconut,13.0
Kasaragodu,Karnataka,3360.0,181.0,Basin,0.0,Coconut,123.0
Kasaragodu,Karnataka,3360.0,182.0,Basin,0.0,Coconut,19.0
Kasaragodu,Karnataka,3360.0,183.0,Basin,0.0,Coconut,32.0
Kasaragodu,Karnataka,3605.4,184.0,Basin,0.0,Coconut,8.0
Kasaragodu,Karnataka,3605.4,185.0,Basin,0.0,Coconut,50.0
Kasaragodu,Karnataka,3605.4,186.0,Basin,0.0,Coconut,10.0
Kasaragodu,Karnataka,3512.4,187.0,Basin,0.0,Coconut,29.0
Kasaragodu,Karnataka,3512.4,188.0,Basin,0.0,Coconut,44.0
Kasaragodu,Karnataka,3512.4,189.0,Basin,0.0,Coconut,33.0
Kasaragodu,Karnataka,3296.0,190.0,Basin,0.0,Coconut,14.0
Kasaragodu,Karnataka,3296.0,191.0,Basin,0.0,Coconut,56.0
Kasaragodu,Karnataka,3296.0,192.0,Basin,0.0,Coconut,26.0
Kasaragodu,Karnataka,3550.0,193.0,Basin,0.0,Coconut,98.0
Kasaragodu,Karnataka,3550.0,194.0,Basin,0.0,Coconut,3.0
Raichur,Karnataka,2903.1,210.0,Basin,0.0,Coconut,2783.0
Raichur,Karnataka,2903.1,211.0,Basin,0.0,Coconut,1533.0
Raichur,Karnataka,2903.1,212.0,Basin,0.0,Coconut,1647.0
Raichur,Karnataka,2996.6,213.0,Spray,0.0,Coconut,975.0
Raichur,Karnataka,2996.6,214.0,Spray,0.0,Coconut,2.0
Raichur,Karnataka,2996.6,215.0,Spray,0.0,Coconut,836.0
Raichur,Karnataka,3522.8,216.0,Spray,0.0,Coconut,806.0
Raichur,Karnataka,3522.8,217.0,Spray,0.0,Coconut,880.0
Raichur,Karnataka,3522.8,218.0,Spray,0.0,Coconut,770.0
Raichur,Karnataka,2903.1,219.0,Spray,0.0,Coconut,395.0
Raichur,Karnataka,2903.1,220.0,Spray,0.0,Coconut,187.0
Raichur,Karnataka,2903.1,221.0,Spray,0.0,Coconut,187.0
Raichur,Karnataka,2996.6,222.0,Spray,0.0,Coconut,121.0
Raichur,Karnataka,2996.6,27.0,Spray,0.0,Coconut,103.0
Raichur,Karnataka,2996.6,27.0,Spray,0.0,Coconut,71.0
Raichur,Karnataka,3522.8,27.0,Spray,0.0,Coconut,3961.0
Gulbarga,Karnataka,3522.8,27.0,Spray,0.0,Coconut,4247.0
Gulbarga,Karnataka,3522.8,27.0,Spray,0.0,Coconut,3290.0
Gulbarga,Karnataka,3729.8,27.2,Spray,0.0,Coconut,3138.0
Gulbarga,Karnataka,3729.8,27.2,Spray,0.0,Coconut,3423.0
Gulbarga,Karnataka,3729.8,27.2,Spray,0.0,Coconut,3899.0
Gulbarga,Karnataka,2746.2,27.0,Spray,0.0,Coconut,4015.0
Gulbarga,Karnataka,2746.2,27.0,Spray,0.0,Coconut,4279.0
Gulbarga,Karnataka,2746.2,27.0,Spray,0.0,Coconut,4167.0
Gulbarga,Karnataka,3360.0,27.0,Spray,0.0,Coconut,4479.0
Gulbarga,Karnataka,3360.0,27.0,Spray,0.0,Coconut,3699.0
Gulbarga,Karnataka,3360.0,27.0,Spray,0.0,Coconut,4904.0
Gulbarga,Karnataka,3605.4,27.2,Spray,0.0,Coconut,2821.0
Gulbarga,Karnataka,3605.4,27.2,Spray,0.0,Coconut,3472.0
Gulbarga,Karnataka,3605.4,27.2,Spray,0.0,Coconut,3647.0
Gulbarga,Karnataka,3512.4,27.1,Spray,0.0,Coconut,393.0
Gulbarga,Karnataka,3512.4,27.1,Spray,0.0,Coconut,167.0
Gulbarga,Karnataka,3512.4,27.1,Spray,0.0,Coconut,71.0
Gulbarga,Karnataka,3296.0,26.8,Spray,0.0,Coconut,52.0
Gulbarga,Karnataka,3296.0,26.8,Spray,0.0,Coconut,12.0
Gulbarga,Karnataka,3296.0,26.8,Spray,0.0,Coconut,51.0
Gulbarga,Karnataka,3550.0,37.0,Spray,0.0,Coconut,61.0
Gulbarga,Karnataka,3550.0,37.0,Spray,0.0,Coconut,67.0
Gulbarga,Karnataka,3550.0,37.0,Spray,0.0,Coconut,62.0
Gulbarga,Karnataka,3654.0,38.0,Spray,0.0,Coconut,32.0
Gulbarga,Karnataka,3654.0,38.0,Spray,0.0,Coconut,22.0
Gulbarga,Karnataka,3654.0,38.0,Spray,0.0,Coconut,25.0
Gulbarga,Karnataka,3105.0,41.0,Drip,0.0,Cocoa,3550.0
Gulbarga,Karnataka,3105.0,41.0,Drip,0.0,Cocoa,109.0
Gulbarga,Karnataka,3105.0,41.0,Drip,0.0,Cocoa,3368.0
Gulbarga,Karnataka,2903.1,42.0,Drip,0.0,Coffee,2805.0
Gulbarga,Karnataka,2903.1,43.0,Drip,0.0,Coffee,2331.0
Madikeri,Karnataka,2903.1,43.0,Drip,0.0,Coffee,2088.0
Madikeri,Karnataka,2996.6,27.0,Drip,0.0,Coffee,2628.0
Madikeri,Karnataka,2996.6,27.0,Drip,0.0,Coffee,1939.0
Madikeri,Karnataka,2996.6,27.0,Drip,0.0,Coffee,1871.0
Madikeri,Karnataka,3522.8,27.0,Drip,0.0,Coffee,1868.0
Madikeri,Karnataka,2903.1,27.2,Drip,0.0,Coffee,1901.0
Madikeri,Karnataka,2903.1,27.2,Drip,0.0,Coffee,972.0
Madikeri,Karnataka,2996.6,27.0,Drip,0.0,Coffee,874.0
Madikeri,Karnataka,2996.6,27.0,Drip,0.0,Coffee,592.0
Madikeri,Karnataka,2996.6,27.0,Drip,0.0,Coffee,864.0
Madikeri,Karnataka,3522.8,27.0,Drip,0.0,Cardamum,5373.0
Madikeri,Karnataka,3522.8,27.0,Drip,0.0,Cardamum,6589.0
Madikeri,Karnataka,3522.8,27.0,Drip,0.0,Cardamum,5107.0
Madikeri,Karnataka,3729.8,27.2,Drip,0.0,Cardamum,5518.0
Madikeri,Karnataka,3729.8,27.2,Drip,0.0,Cardamum,4912.0
Madikeri,Karnataka,3729.8,27.2,Drip,0.0,Cardamum,3830.0
Madikeri,Karnataka,2746.2,27.1,Drip,0.0,Cardamum,4.0
Madikeri,Karnataka,2746.2,27.1,Drip,0.0,Cardamum,9.0
Madikeri,Karnataka,2746.2,27.1,Drip,0.0,Cardamum,12.0
Madikeri,Karnataka,3360.0,26.8,Drip,0.0,Cardamum,2089.0
Madikeri,Karnataka,3360.0,26.8,Drip,0.0,Cardamum,2810.0
Madikeri,Karnataka,3360.0,26.8,Drip,0.0,Cardamum,841.0
Madikeri,Karnataka,3605.4,37.0,Drip,0.0,Cardamum,3550.0
Madikeri,Karnataka,3605.4,37.0,Drip,0.0,Cardamum,109.0
Madikeri,Karnataka,2903.1,37.0,Drip,0.0,Cardamum,3368.0
Madikeri,Karnataka,2903.1,38.0,Drip,0.0,Pepper,3671.0
Madikeri,Karnataka,2903.1,38.0,Drip,0.0,Pepper,2404.0
Madikeri,Karnataka,2996.6,38.0,Drip,0.0,Pepper,2805.0
Madikeri,Karnataka,2996.6,39.0,Drip,0.0,Pepper,2331.0
Madikeri,Karnataka,2996.6,39.0,Drip,0.0,Pepper,2088.0
Chikmangaluru,Karnataka,3522.8,39.0,Drip,0.0,Pepper,2628.0
Chikmangaluru,Karnataka,3522.8,40.0,Drip,0.0,Pepper,1939.0
Chikmangaluru,Karnataka,3522.8,40.0,Drip,0.0,Pepper,1871.0
Chikmangaluru,Karnataka,3729.8,40.0,Basin,0.0,Pepper,1868.0
Chikmangaluru,Karnataka,2996.6,42.0,Basin,0.0,Pepper,1901.0
Chikmangaluru,Karnataka,2996.6,42.0,Basin,0.0,Pepper,972.0
Chikmangaluru,Karnataka,2996.6,42.0,Basin,0.0,Pepper,874.0
Chikmangaluru,Karnataka,3522.8,43.0,Basin,0.0,Arecanut,592.0
Chikmangaluru,Karnataka,3522.8,27.0,Basin,0.0,Arecanut,864.0
Chikmangaluru,Karnataka,3522.8,27.0,Basin,0.0,Arecanut,5373.0
Chikmangaluru,Karnataka,3729.8,27.0,Basin,0.0,Arecanut,6589.0
Chikmangaluru,Karnataka,3729.8,27.0,Basin,0.0,Arecanut,5107.0
Chikmangaluru,Karnataka,3729.8,27.0,Basin,0.0,Arecanut,5518.0
Chikmangaluru,Karnataka,2746.2,27.0,Basin,0.0,Arecanut,4912.0
Chikmangaluru,Karnataka,2746.2,27.0,Basin,0.0,Arecanut,3830.0
Chikmangaluru,Karnataka,2746.2,27.0,Basin,0.0,Arecanut,4.0
Chikmangaluru,Karnataka,3360.0,27.2,Basin,0.0,Arecanut,9.0
Chikmangaluru,Karnataka,3360.0,27.2,Basin,0.0,Arecanut,12.0
Chikmangaluru,Karnataka,3360.0,27.2,Basin,0.0,Arecanut,2089.0
Chikmangaluru,Karnataka,3605.4,27.0,Basin,0.0,Arecanut,2810.0
Chikmangaluru,Karnataka,3605.4,27.0,Basin,0.0,Arecanut,841.0
Chikmangaluru,Karnataka,3605.4,27.0,Basin,0.0,Arecanut,3550.0
Chikmangaluru,Karnataka,3512.4,27.0,Basin,0.0,Ginger,109.0
Chikmangaluru,Karnataka,3512.4,27.0,Basin,0.0,Ginger,3368.0
Chikmangaluru,Karnataka,3512.4,27.0,Basin,0.0,Ginger,3671.0
Chikmangaluru,Karnataka,3296.0,27.2,Basin,0.0,Ginger,2404.0
Chikmangaluru,Karnataka,3296.0,27.2,Basin,0.0,Ginger,2805.0
Chikmangaluru,Karnataka,3296.0,27.2,Basin,0.0,Ginger,2331.0
Chikmangaluru,Karnataka,3550.0,27.1,Basin,0.0,Ginger,2088.0
Chikmangaluru,Karnataka,3550.0,27.1,Basin,0.0,Ginger,2628.0
Chikmangaluru,Karnataka,3550.0,27.1,Basin,0.0,Ginger,1939.0
Chikmangaluru,Karnataka,3654.0,26.8,Basin,0.0,Ginger,1871.0
Chikmangaluru,Karnataka,3654.0,26.8,Basin,0.0,Ginger,1868.0
Chikmangaluru,Karnataka,3105.0,37.0,Basin,0.0,Tea,864.0
Chikmangaluru,Karnataka,3105.0,38.0,Basin,0.0,Tea,5373.0
Chikmangaluru,Karnataka,3105.0,38.0,Basin,0.0,Tea,6589.0
Chikmangaluru,Karnataka,2903.1,39.0,Spray,0.0,Tea,4912.0
Chikmangaluru,Karnataka,2903.1,39.0,Spray,0.0,Tea,3830.0
Chikmangaluru,Karnataka,2996.6,40.0,Spray,0.0,Tea,2783.0
Chikmangaluru,Karnataka,2996.6,40.0,Spray,0.0,Tea,1533.0
Hassan,Karnataka,2996.6,41.0,Spray,0.0,Tea,1647.0
Hassan,Karnataka,3522.8,41.0,Spray,0.0,Tea,975.0
Hassan,Karnataka,3522.8,41.0,Spray,0.0,Paddy,2.0
Hassan,Karnataka,3522.8,42.0,Spray,0.0,Paddy,836.0
Hassan,Karnataka,3729.8,42.0,Spray,0.0,Paddy,806.0
Hassan,Karnataka,3729.8,42.0,Spray,0.0,Paddy,880.0
Hassan,Karnataka,3729.8,43.0,Spray,0.0,Paddy,770.0
Hassan,Karnataka,2746.2,27.0,Spray,0.0,Paddy,395.0
Hassan,Karnataka,2746.2,27.0,Spray,0.0,Paddy,187.0
Hassan,Karnataka,3360.0,27.0,Spray,0.0,Paddy,121.0
Hassan,Karnataka,3360.0,27.0,Spray,0.0,Paddy,103.0
Hassan,Karnataka,3360.0,27.0,Spray,0.0,Paddy,71.0
Hassan,Karnataka,3605.4,27.2,Spray,0.0,Paddy,3961.0
Hassan,Karnataka,3605.4,27.2,Spray,0.0,Paddy,4247.0
Hassan,Karnataka,3605.4,27.2,Spray,0.0,Paddy,3290.0
Hassan,Karnataka,3512.4,27.0,Spray,0.0,Paddy,3138.0
Hassan,Karnataka,3512.4,27.0,Spray,0.0,Groundnut,3423.0
Hassan,Karnataka,3512.4,27.0,Spray,0.0,Groundnut,3899.0
Hassan,Karnataka,3296.0,27.0,Spray,0.0,Groundnut,4015.0
Hassan,Karnataka,3296.0,27.0,Spray,0.0,Groundnut,4279.0
Hassan,Karnataka,3296.0,27.0,Spray,0.0,Groundnut,4167.0
Hassan,Karnataka,3550.0,27.2,Spray,0.0,Groundnut,4479.0
Hassan,Karnataka,3550.0,27.2,Spray,0.0,Groundnut,3699.0
Hassan,Karnataka,3550.0,27.2,Spray,0.0,Groundnut,4904.0
Hassan,Karnataka,3654.0,27.1,Spray,0.0,Groundnut,2821.0
Hassan,Karnataka,3654.0,27.1,Spray,0.0,Groundnut,3472.0
Hassan,Karnataka,3654.0,27.1,Spray,0.0,Groundnut,3647.0
Hassan,Karnataka,3105.0,38.0,Spray,0.0,Blackgram,1533.0
Hassan,Karnataka,3105.0,38.0,Spray,0.0,Blackgram,1647.0
Hassan,Karnataka,3105.0,38.0,Spray,0.0,Blackgram,975.0
Hassan,Karnataka,2903.1,39.0,Drip,0.0,Blackgram,836.0
Hassan,Karnataka,2903.1,39.0,Drip,0.0,Blackgram,806.0
Hassan,Karnataka,2903.1,40.0,Drip,0.0,Blackgram,880.0
Hassan,Karnataka,2996.6,40.0,Drip,0.0,Blackgram,770.0
Hassan,Karnataka,2996.6,40.0,Drip,0.0,Blackgram,395.0
Hassan,Karnataka,2996.6,41.0,Drip,0.0,Blackgram,187.0
Hassan,Karnataka,3522.8,41.0,Drip,0.0,Blackgram,187.0
Hassan,Karnataka,3522.8,41.0,Drip,0.0,Blackgram,121.0
Hassan,Karnataka,3522.8,42.0,Drip,0.0,Blackgram,103.0
Hassan,Karnataka,3729.8,42.0,Drip,0.0,Cashew,71.0
Hassan,Karnataka,3729.8,42.0,Drip,0.0,Cashew,3961.0
Hassan,Karnataka,3729.8,43.0,Drip,0.0,Cashew,4247.0
Hassan,Karnataka,2746.2,43.0,Drip,0.0,Cashew,3290.0
Mangalore,Karnataka,2746.2,27.0,Drip,0.0,Cashew,3138.0
Mangalore,Karnataka,2746.2,27.0,Drip,0.0,Cashew,3423.0
Mangalore,Karnataka,3360.0,27.0,Drip,0.0,Cashew,3899.0
Mangalore,Karnataka,3360.0,27.0,Drip,0.0,Cashew,4015.0
